,target-0.2_stop-2.0,target-0.2_stop-2.3,target-0.2_stop-2.6,target-0.2_stop-2.9,target-0.2_stop-3.2,target-0.4_stop-2.0,target-0.4_stop-2.3,target-0.4_stop-2.6,target-0.4_stop-2.9,target-0.4_stop-3.2,target-0.6_stop-2.0,target-0.6_stop-2.3,target-0.6_stop-2.6,target-0.6_stop-2.9,target-0.6_stop-3.2,target-0.8_stop-2.0,target-0.8_stop-2.3,target-0.8_stop-2.6,target-0.8_stop-2.9,target-0.8_stop-3.2,target-1.0_stop-2.0,target-1.0_stop-2.3,target-1.0_stop-2.6,target-1.0_stop-2.9,target-1.0_stop-3.2,target-1.2_stop-2.0,target-1.2_stop-2.3,target-1.2_stop-2.6,target-1.2_stop-2.9,target-1.2_stop-3.2
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin.summary.stdDev,0.0027562454130211195,0.002980606729108045,0.003188807557918984,0.0034041853454165215,0.0035856368530023225,0.0030736584553158384,0.0032972513949430455,0.003503654375168363,0.0037277382862165513,0.0038966291885593916,0.003502379865890566,0.0037127714424189176,0.00392553320473257,0.004144364137823215,0.004329537193104134,0.0039742054688061326,0.004219463424485346,0.004451466619512525,0.004695571630858808,0.0048985372514378876,0.004437691405620601,0.004695264682288261,0.004942571135476316,0.0052140710281389415,0.00545612223994003,0.0048473158224502195,0.005123254216480232,0.005400439343757255,0.005696109923126463,0.00595411329533003
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin.summary.min,-0.012962566096253517,-0.014863492870526221,-0.016764419644799203,-0.01866534641907191,-0.020566273193344888,-0.01324329211376377,-0.015000300597404776,-0.016764419644799203,-0.01866534641907191,-0.020566273193344888,-0.015604258448253682,-0.017500097610295258,-0.019395936772337113,-0.02129177593437869,-0.023187615096420543,-0.017019384950686653,-0.01879751392011492,-0.02057564288954305,-0.02235377185897118,-0.024131900828399448,-0.017019384950686653,-0.01879751392011492,-0.02057564288954305,-0.02235377185897118,-0.024131900828399448,-0.02500482608548762,-0.026413583011456715,-0.027822339937425812,-0.02923109686339491,-0.030639853789363868
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin.summary.firstQuartile,-0.002486343815835016,-0.0025540662906545536,-0.002701195257926738,-0.0024089810222233483,-0.001790787827417155,-0.003101174650508642,-0.0031380994750625484,-0.0030957112684435787,-0.00285908507184261,-0.0018536976569629082,-0.003768801025876932,-0.0037659284879342815,-0.00372651657022083,-0.003508533713097085,-0.0029554500941310156,-0.004371789650063495,-0.004663676176598923,-0.004823912353532474,-0.004815443446639451,-0.004594482691487149,-0.004858792333466077,-0.005235504558957905,-0.00549362445109925,-0.005702922584579569,-0.005858209806323243,-0.005129258698832384,-0.005562781962291431,-0.0058154092614498745,-0.00614155937314969,-0.006333782345207591
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin.summary.median,0.0002731258090160507,0.00030830214260358345,0.0003357572348406467,0.0003665930482328169,0.0004002667111049965,0.0003240868675171445,0.00035174372299179367,0.00038570663218115653,0.0004257333006302623,0.00046990766636396605,0.00044449713770436264,0.0004899088459622554,0.0005284794988003648,0.0005919429028170126,0.0006380808191693929,0.0005592261574035312,0.0006631582202675768,0.0007644983651259918,0.0008482205080479545,0.0009215239304354885,0.0005637161953324204,0.0007923419556200147,0.000982231705985976,0.0011070875490545675,0.0012190371541999602,0.00031225103274716906,0.0006950310352162297,0.0010899570149030327,0.00130879302856304,0.0014517003140488004
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin.summary.thirdQuartile,0.0009552721571853492,0.0010014755242216235,0.001047067860970273,0.0010688388613138231,0.0011004529787083208,0.0010808130062951215,0.001099665332224256,0.001126277018259245,0.001163359998632534,0.001194806244190206,0.0014316543966440777,0.0014584888619525614,0.0015019694960208818,0.001547374279938278,0.0015994980695862979,0.0019270994113487726,0.0019735288548496216,0.0020470643639398673,0.0020864258250574163,0.0021495382190848808,0.0023411691452114736,0.0024572384668096964,0.002576808921463101,0.002646249524258029,0.002701427599950344,0.0027891753411717684,0.002896038996496373,0.003062902230878054,0.003168705198602132,0.003230027278783839
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin.summary.max,0.010464964433923607,0.010464964433923607,0.010464964433923607,0.010464964433923607,0.010464964433923607,0.011378926008126086,0.011378926008126086,0.011378926008126086,0.011378926008126086,0.011378926008126086,0.013973239985681079,0.013973239985681079,0.013973239985681079,0.013973239985681079,0.013973239985681079,0.016567553963235934,0.016567553963235934,0.016567553963235934,0.016567553963235934,0.016567553963235934,0.019161867940790653,0.019161867940790653,0.019161867940790653,0.019161867940790653,0.019161867940790653,0.01976252252840467,0.01976252252840467,0.01976252252840467,0.01976252252840467,0.01976252252840467
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin.summary.range,0.023427530530177126,0.02532845730444983,0.02722938407872281,0.029130310852995514,0.031031237627268497,0.024622218121889854,0.02637922660553086,0.02814334565292529,0.030044272427197996,0.03194519920147097,0.02957749843393476,0.031473337595976335,0.03336917675801819,0.03526501592005977,0.037160855082101624,0.03358693891392259,0.03536506788335085,0.03714319685277898,0.038921325822207115,0.04069945479163538,0.036181252891477306,0.03795938186090557,0.0397375108303337,0.04151563979976183,0.0432937687691901,0.04476734861389229,0.04617610553986139,0.04758486246583048,0.04899361939179958,0.05040237631776853
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin.positiveCount,1455,1496,1535,1578,1623,1648,1695,1745,1797,1854,1690,1746,1804,1866,1921,1598,1657,1727,1791,1852,1477,1540,1626,1695,1759,1396,1456,1545,1616,1680
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin.negativeCount,759,718,678,634,589,863,815,764,711,654,958,901,842,778,722,1101,1041,970,904,842,1231,1167,1079,1007,941,1315,1254,1162,1088,1022
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin.positiveProportion,0.6571815718157181,0.6757000903342367,0.6936285585178491,0.713381555153707,0.7337251356238698,0.6563122262046993,0.6752988047808764,0.6954962136309286,0.7165071770334929,0.7392344497607656,0.6382175226586103,0.6596146581035134,0.6817838246409675,0.705748865355522,0.726825576995838,0.5920711374583179,0.6141586360266864,0.6403411197626993,0.6645640074211503,0.6874536005939124,0.5454209748892171,0.5688954562246029,0.6011090573012939,0.6273131014063656,0.6514814814814814,0.5149391368498709,0.537269372693727,0.5707425193941633,0.5976331360946746,0.6217616580310881
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin.negativeProportion,0.3428184281842818,0.32429990966576333,0.30637144148215095,0.28661844484629295,0.2662748643761302,0.3436877737953007,0.3247011952191235,0.3045037863690713,0.2834928229665072,0.2607655502392344,0.36178247734138974,0.3403853418964866,0.3182161753590325,0.29425113464447805,0.27317442300416195,0.4079288625416821,0.3858413639733136,0.3596588802373007,0.3354359925788497,0.3125463994060876,0.45457902511078285,0.43110454377539714,0.3988909426987061,0.37268689859363435,0.3485185185185185,0.4850608631501291,0.46273062730627307,0.42925748060583674,0.40236686390532544,0.37823834196891193
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin.positiveProportionCI_95.lowerLimit,0.6369880996745452,0.6557521113642938,0.6739503832031473,0.6940355870003725,0.7147791157148198,0.63736223215508,0.6565837252187539,0.6770703820129371,0.6984212090524189,0.7215787075353011,0.6195830434470738,0.641203401491333,0.6636536555675874,0.6879667637027157,0.7094052084187781,0.5732572314561671,0.5954862867486839,0.6218986779970728,0.6463796597907185,0.6695660235002117,0.5264415966355113,0.5499846476402326,0.5823656741440185,0.6087672772185171,0.6331655233877677,0.49593614151186716,0.5182785203096172,0.5518399827983225,0.5788704685910919,0.6031712349214702
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin.positiveProportionCI_95.upperLimit,0.6769573449442379,0.695182035285929,0.7127907981820846,0.7321567776836928,0.7520534729224648,0.6748952588347599,0.6936058561165492,0.7134636840577047,0.734082728481749,0.7563320689224169,0.6565478863672908,0.6776711406642912,0.699511596495152,0.7230754511800006,0.7437447509303762,0.6106917306024437,0.6325775921300573,0.6584760802385317,0.682388651039251,0.704932277257476,0.5643051209442724,0.5876530033220081,0.619627515754065,0.6455817882614079,0.6694695168954354,0.5339127318615492,0.5561744211344701,0.5894851994593733,0.6161840314695821,0.6400889263251901
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin.negativeProportionCI_95.lowerLimit,0.323042655055762,0.3048179647140709,0.2872092018179154,0.26784322231630736,0.2479465270775352,0.32510474116524013,0.30639414388345065,0.2865363159422952,0.265917271518251,0.24366793107758294,0.3434521136327092,0.32232885933570876,0.30048840350484807,0.27692454881999923,0.2562552490696237,0.3893082693975561,0.36742240786994274,0.3415239197614682,0.317611348960749,0.2950677227425239,0.43569487905572746,0.412346996677992,0.38037248424593495,0.3544182117385921,0.3305304831045645,0.4660872681384507,0.44382557886552987,0.4105148005406267,0.38381596853041783,0.3599110736748098
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin.negativeProportionCI_95.upperLimit,0.3630119003254546,0.344247888635706,0.32604961679685296,0.3059644129996274,0.28522088428518,0.36263776784491986,0.3434162747812461,0.322929617987063,0.30157879094758105,0.27842129246469893,0.3804169565529262,0.35879659850866696,0.33634634443241274,0.3120332362972843,0.29059479158122203,0.42674276854383275,0.40451371325131613,0.3781013220029272,0.35362034020928146,0.3304339764997884,0.4735584033644886,0.45001535235976753,0.4176343258559815,0.3912327227814828,0.36683447661223234,0.5040638584881328,0.4817214796903828,0.44816001720167775,0.421129531408908,0.3968287650785298
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin.meanCI_95.lowerLimit,-0.0006682527340485864,-0.0007542656928717975,-0.0008306898634383116,-0.0008863824938559597,-0.0008977700552929904,-0.0008319917620706731,-0.000906849725106622,-0.0009659525743637612,-0.0010013198658490809,-0.000985191939479644,-0.0009138498979132683,-0.0009620373514669831,-0.001002280599625545,-0.001007241457401911,-0.0009942972365062706,-0.0010300629998643983,-0.001089366014636819,-0.0011111137535737099,-0.0011226010800351035,-0.0011061729717497086,-0.0011450721912652539,-0.0012057837297883194,-0.001194029986551459,-0.0012036262927248766,-0.0011958344024030015,-0.0011876677984618193,-0.0012541635475745547,-0.001233234013971591,-0.0012377199587478747,-0.0012310398857440176
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin.meanCI_95.upperLimit,-0.000438629862980145,-0.0005059512752113187,-0.000564970214034172,-0.0006026515495265954,-0.000598915549120372,-0.0005915453406972204,-0.0006488606788868181,-0.0006917591760719349,-0.0007095316724266813,-0.000680183834277946,-0.00064704713403137,-0.0006791540503850097,-0.0007031300518938543,-0.000691295175709537,-0.0006641718214209258,-0.0007301916729563472,-0.0007709298965406961,-0.0007751064520297701,-0.0007680366602914369,-0.0007362138955204884,-0.0008107856934114774,-0.0008520291927579257,-0.00082150504017567,-0.0008104201102938787,-0.0007842221662587797,-0.0008227268260405198,-0.0008683767796385353,-0.0008263496210601113,-0.0008083209030044951,-0.000782025258596905
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin_noFee.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin_noFee.summary.mean,0.00064661460546981,0.0005698553640864666,0.0005020524947373556,0.0004553094537679632,0.0004514790795597297,0.00048809724583272614,0.00042193124362824823,0.00037086933285673514,0.00034426753592218975,0.00036703272002108734,0.00041933481580757915,0.00037913942530862785,0.0003469912457923194,0.0003504323818834723,0.0003704902244536972,0.0003195363089731647,0.0002694556290152895,0.00025647791788731224,0.0002542664984136743,0.00027842090284642976,0.0002216172706586254,0.00017057854197529744,0.00019174287185152488,0.00019248807741616727,0.00020950340073894652,0.00019431615905690153,0.00013817597988321383,0.00016969212266724018,0.00017647163984918848,0.00019297929586374488
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin_noFee.summary.stdDev,0.0027595548932048456,0.002984185604508215,0.0031926364243083255,0.003408272820315961,0.0035899422004343857,0.0030773490598249246,0.0033012104720632606,0.0035078612845641966,0.0037322142577429305,0.0039013079508430247,0.0035065852449570755,0.0037172294429501443,0.0039302466726590084,0.004149340360522222,0.004334735756874124,0.003978977378514524,0.0042245298204323075,0.004456811586436094,0.0047012096996571235,0.004904419025203876,0.004443019832363395,0.004700902382527148,0.004948505781626587,0.0052203316697576755,0.005462673517394437,0.0048531360935998675,0.005129405812497626,0.005406923761620476,0.005702949358695577,0.00596126252081974
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin_noFee.summary.min,-0.01177741008196035,-0.01368061933785122,-0.015583828593742228,-0.017487037849633097,-0.019390247105524106,-0.012058473172935886,-0.013817591332562777,-0.015583828593742228,-0.017487037849633097,-0.019390247105524106,-0.014422274367943343,-0.01632038990280313,-0.01821850543766305,-0.02011662097252284,-0.02201473650738276,-0.015839100041682028,-0.017619364046895104,-0.019399628052108046,-0.021179892057320984,-0.02296015606253392,-0.015839100041682028,-0.017619364046895104,-0.019399628052108046,-0.021179892057320984,-0.02296015606253392,-0.023834129458814166,-0.025244577908008374,-0.026655026357202582,-0.02806547480639679,-0.029475923255590862
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin_noFee.summary.firstQuartile,-0.001288608787396963,-0.0013564125779757879,-0.001503718206005011,-0.0012111531026982975,-0.0005922176306920352,-0.0019041778620162329,-0.001941147022961292,-0.0018987079199566169,-0.001661797601446539,-0.0006552029973555045,-0.0025726058700145534,-0.0025697298829568107,-0.002530270642548503,-0.002312026048954246,-0.0017582783311861571,-0.0031763185149625154,-0.0034685555156142166,-0.0036289840913993985,-0.003620505015716937,-0.003399278948471124,-0.0036639059524375887,-0.0040410705039956914,-0.004299500325965501,-0.004509049767991087,-0.004664523446274778,-0.003934697072295041,-0.004368740875994372,-0.004621671509912658,-0.004948213236715625,-0.005140667014823604
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin_noFee.summary.median,0.0014741741890148645,0.001509392759544864,0.0015368808176722134,0.001567753656255541,0.0016014677517827767,0.0015251964375000396,0.0015528865011262783,0.0015868901902746113,0.0016269649195624295,0.0016711923263595864,0.001645751286759027,0.0016912175217828741,0.0017298344871920614,0.0017933740930145717,0.0018395674081057919,0.0017606180639362593,0.0018646749201518282,0.001966136746192704,0.0020499594160023563,0.002123350855306891,0.0017651134931454613,0.0019940137690548183,0.0021841315239238845,0.002309137283954347,0.0024212213092780176,0.0015133463912015371,0.0018965860054406523,0.002291986180820346,0.0025110849553533513,0.0026541638325367797
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin_noFee.summary.thirdQuartile,0.0021571396042421587,0.0022033984486053955,0.002249045529004315,0.002270842670232808,0.002302494747344008,0.0022828311928145884,0.002301706155116681,0.002328349794346849,0.002365477301012275,0.0023969613047196037,0.0026340938455893734,0.0026609605315885587,0.0027044933737427057,0.002749952676111881,0.0028021390518592187,0.003130133751246228,0.00317661894352861,0.0032502427482071976,0.0032896514714353007,0.0033528396458038083,0.003544700667098885,0.0036609093555031794,0.003780623380844508,0.0038501473623899435,0.0039053916915252436,0.003993244793252419,0.004100236761951474,0.004267300352428139,0.00437323035993727,0.004434626070793535
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin_noFee.summary.max,0.011678250362801682,0.011678250362801682,0.011678250362801682,0.011678250362801682,0.011678250362801682,0.012593309349340606,0.012593309349340606,0.012593309349340606,0.012593309349340606,0.012593309349340606,0.01519073837269603,0.01519073837269603,0.01519073837269603,0.01519073837269603,0.01519073837269603,0.017788167396051456,0.017788167396051456,0.017788167396051456,0.017788167396051456,0.017788167396051456,0.020385596419406744,0.020385596419406744,0.020385596419406744,0.020385596419406744,0.020385596419406744,0.02098697222525685,0.02098697222525685,0.02098697222525685,0.02098697222525685,0.02098697222525685
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin_noFee.summary.range,0.023455660444762032,0.025358869700652903,0.02726207895654391,0.02916528821243478,0.03106849746832579,0.02465178252227649,0.026410900681903382,0.028177137943082832,0.030080347198973702,0.03198355645486471,0.029613012740639374,0.03151112827549916,0.033409243810359084,0.03530735934521887,0.03720547488007879,0.033627267437733484,0.03540753144294656,0.037187795448159505,0.038968059453372436,0.04074832345858538,0.03622469646108877,0.03800496046630185,0.03978522447151479,0.041565488476727724,0.04334575248194067,0.04482110168407102,0.04623155013326523,0.04764199858245943,0.04905244703165364,0.050462895480847716
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin_noFee.positiveCount,1523,1541,1564,1595,1640,1684,1727,1766,1813,1867,1712,1769,1820,1878,1932,1617,1678,1742,1802,1862,1497,1562,1641,1706,1770,1417,1479,1561,1628,1693
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin_noFee.negativeCount,691,673,649,617,572,827,783,743,695,641,936,878,826,766,711,1082,1020,955,893,832,1211,1145,1064,996,930,1294,1231,1146,1076,1009
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin_noFee.positiveProportion,0.6878952122854561,0.6960252935862692,0.7067329417080885,0.7210669077757685,0.7414104882459313,0.6706491437674234,0.6880478087649402,0.703866082104424,0.7228867623604466,0.7444178628389154,0.6465256797583081,0.668303740083113,0.6878306878306878,0.710287443267776,0.7309875141884222,0.5991107817710263,0.6219421793921424,0.6459028550241008,0.6686456400742115,0.6911655530809205,0.5528064992614475,0.5770225341706686,0.6066543438077634,0.6313841598815693,0.6555555555555556,0.5226853559572113,0.5457564575645757,0.5766531215367565,0.6020710059171598,0.6265729089563287
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin_noFee.negativeProportion,0.3121047877145438,0.3039747064137308,0.2932670582919114,0.27893309222423146,0.2585895117540687,0.32935085623257665,0.31195219123505974,0.2961339178955759,0.2771132376395534,0.2555821371610845,0.35347432024169184,0.33169625991688706,0.31216931216931215,0.2897125567322239,0.2690124858115778,0.4008892182289737,0.3780578206078577,0.35409714497589917,0.3313543599257885,0.3088344469190794,0.44719350073855246,0.4229774658293314,0.3933456561922366,0.3686158401184308,0.34444444444444444,0.4773146440427886,0.45424354243542436,0.4233468784632434,0.3979289940828402,0.37342709104367133
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin_noFee.positiveProportionCI_95.lowerLimit,0.6681277766998759,0.6763906384117452,0.6872761101944652,0.7018646064330615,0.7226280364162454,0.6518787245786508,0.6695148437621583,0.6855729317085445,0.7049155212475351,0.7268711786711235,0.6279741730934902,0.6500017665492663,0.6697863624209449,0.6925806544732397,0.7136402801271193,0.580338290462939,0.6033368686820244,0.6275170552186891,0.6505128510144291,0.6733343128637642,0.5338484821854876,0.5581497344576126,0.5879509578570861,0.6128721258359693,0.6372876061333552,0.503683618582821,0.5267820604612906,0.5577836052535599,0.5833343754153282,0.608020285515323
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin_noFee.positiveProportionCI_95.upperLimit,0.7071588821204374,0.715139669885265,0.7256393949747408,0.7396791882368368,0.7595570514258165,0.6890248671227458,0.7061406169754576,0.7216830992898222,0.7403374204985453,0.7613940140086877,0.6647533174727978,0.6862333360419077,0.7054597561952297,0.7275236074935288,0.7478213185755268,0.6176669561408015,0.6402837754709796,0.6639680986188721,0.686410128959698,0.7085780177013735,0.5716499570905722,0.595723358255759,0.6251254323229551,0.6496107777695053,0.6734857347276476,0.541639997087603,0.5646266669804761,0.5953573586978638,0.6205873094366853,0.6448493889752889
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin_noFee.negativeProportionCI_95.lowerLimit,0.2928411178795626,0.28486033011473505,0.2743606050252591,0.26032081176316335,0.24044294857418338,0.3109751328772542,0.2938593830245424,0.2783169007101777,0.2596625795014547,0.23860598599131216,0.3352466825272021,0.3137666639580924,0.2945402438047702,0.27247639250647104,0.2521786814244733,0.38233304385919853,0.3597162245290203,0.33603190138112804,0.3135898710403017,0.2914219822986265,0.42835004290942785,0.40427664174424094,0.37487456767704486,0.3503892222304948,0.3265142652723524,0.45836000291239687,0.4353733330195242,0.40464264130213623,0.3794126905633148,0.35515061102471107
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin_noFee.negativeProportionCI_95.upperLimit,0.33187222330012406,0.32360936158825493,0.3127238898055348,0.29813539356693863,0.27737196358375477,0.3481212754213492,0.3304851562378416,0.3144270682914554,0.29508447875246474,0.27312882132887656,0.3720258269065096,0.34999823345073366,0.3302136375790551,0.3074193455267601,0.28635971987288067,0.41966170953706095,0.3966631313179757,0.3724829447813109,0.3494871489855709,0.3266656871362358,0.4661515178145123,0.44185026554238716,0.41204904214291393,0.38712787416403066,0.3627123938666449,0.49631638141717915,0.4732179395387095,0.44221639474644003,0.416665624584672,0.39197971448467717
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin_noFee.meanCI_95.lowerLimit,0.0005316653134990868,0.00044554907715877237,0.00036903314252913937,0.0003132736408322208,0.00030187240611750335,0.00036772968068049636,0.0002927818341587981,0.0002336080189029625,0.00019819826118812266,0.0002143455526882784,0.0002857732561016419,0.00023752794288786394,0.0001972363738389823,0.0001922695594593231,0.00020522932274547414,0.00016942061470450557,0.00011004639359054406,8.827254169916621e-05,7.677142217017154e-05,9.321925602085536e-05,5.427332941763629e-05,-6.5111066902077e-06,5.256749506310184e-06,-4.351079147999311e-06,3.450167055782296e-06,1.1626576805173733e-05,-5.49490151121742e-05,-3.3994350990567557e-05,-3.8485682132414025e-05,-3.1797588228411666e-05
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin_noFee.meanCI_95.upperLimit,0.0007615638974405333,0.0006941616510141608,0.0006350718469455718,0.0005973452667037056,0.000601085753001956,0.0006084648109849559,0.0005510806530976983,0.0005081306468105078,0.0004903368106562568,0.0005197198873538963,0.0005528963755135163,0.0005207509077293918,0.0004967461177456565,0.0005085952043076215,0.0005357511261619202,0.0004696520032418238,0.0004288648644400349,0.00042468329407545824,0.0004317615746571771,0.00046362254967200416,0.00038896121189961456,0.0003476681906408026,0.00037822899419673957,0.0003893272339803339,0.00041555663442211074,0.0003770057413086293,0.00033130097487860187,0.0003733785963250479,0.000391428961830791,0.00041775617995590145
backtestResult.results.groupedByEntryType.bullish.exitInfo.priceTargetsReached.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByEntryType.bullish.exitInfo.priceTargetsReached.summary.mean,0.6400180668473349,0.6616982836495016,0.6814279258924553,0.702079566003616,0.7246835443037987,0.6483472720031854,0.6697211155378492,0.6903148664806696,0.7117224880382765,0.7352472089314216,0.6314199395770398,0.655459010200227,0.6780045351473932,0.7023449319213305,0.7241770715096477,0.5854020007410144,0.6104521868050402,0.6370040786058581,0.6615955473098335,0.6848552338530055,0.5387740029542102,0.5652013298854828,0.5974121996303144,0.6239822353811991,0.6485185185185193,0.5068240501659896,0.5324723247232468,0.565940155153307,0.5935650887573977,0.6184307920059205
backtestResult.results.groupedByEntryType.bullish.exitInfo.priceTargetsReached.summary.stdDev,0.4801031667624662,0.47323864910098695,0.4660279464851271,0.45744775709720364,0.44677460023000304,0.47758132374326734,0.4704071677386468,0.46245593404259827,0.4530512425116106,0.4412894705079624,0.4825108508666679,0.4753081577098855,0.46732956678021786,0.457313488452316,0.44701257720856075,0.49274380381755445,0.4877381332124654,0.48095285653160547,0.47325467228058066,0.4646597537939367,0.49858637613739754,0.495822148392312,0.49050974474355946,0.4844742227881733,0.4775214173122248,0.500045663993002,0.499036515560546,0.49572439559467607,0.4912584098116251,0.48586161916710024
backtestResult.results.groupedByEntryType.bullish.exitInfo.priceTargetsReached.summary.min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByEntryType.bullish.exitInfo.priceTargetsReached.summary.firstQuartile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByEntryType.bullish.exitInfo.priceTargetsReached.summary.median,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByEntryType.bullish.exitInfo.priceTargetsReached.summary.thirdQuartile,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByEntryType.bullish.exitInfo.priceTargetsReached.summary.max,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByEntryType.bullish.exitInfo.priceTargetsReached.summary.range,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByEntryType.bullish.exitInfo.priceTargetsReached.positiveCount,1417,1465,1508,1553,1603,1628,1681,1732,1785,1844,1672,1735,1794,1857,1914,1580,1647,1718,1783,1845,1459,1530,1616,1686,1751,1374,1443,1532,1605,1671
backtestResult.results.groupedByEntryType.bullish.exitInfo.priceTargetsReached.negativeCount,797,749,705,659,609,883,829,777,723,664,976,912,852,787,729,1119,1051,979,912,849,1249,1177,1089,1016,949,1337,1267,1175,1099,1031
backtestResult.results.groupedByEntryType.bullish.exitInfo.priceTargetsReached.positiveProportion,0.6400180668473351,0.6616982836495031,0.6814279258924537,0.7020795660036167,0.7246835443037974,0.648347272003186,0.6697211155378486,0.6903148664806696,0.7117224880382775,0.7352472089314195,0.6314199395770392,0.6554590102002267,0.6780045351473923,0.7023449319213313,0.7241770715096482,0.5854020007410152,0.6104521868050408,0.6370040786058584,0.661595547309833,0.6848552338530067,0.5387740029542097,0.5652013298854821,0.5974121996303142,0.6239822353811991,0.6485185185185185,0.5068240501659904,0.5324723247232472,0.5659401551533062,0.5935650887573964,0.6184307920059215
backtestResult.results.groupedByEntryType.bullish.exitInfo.priceTargetsReached.negativeProportion,0.35998193315266486,0.33830171635049683,0.31857207410754634,0.29792043399638335,0.27531645569620256,0.351652727996814,0.33027888446215137,0.3096851335193304,0.28827751196172247,0.2647527910685805,0.3685800604229607,0.3445409897997733,0.3219954648526077,0.2976550680786687,0.2758229284903519,0.41459799925898483,0.38954781319495924,0.36299592139414166,0.338404452690167,0.3151447661469933,0.46122599704579026,0.4347986701145179,0.4025878003696858,0.3760177646188009,0.3514814814814815,0.4931759498340096,0.46752767527675276,0.43405984484669374,0.40643491124260356,0.38156920799407845
backtestResult.results.groupedByEntryType.bullish.exitInfo.priceTargetsReached.positiveProportionCI_95.lowerLimit,0.6196219832808882,0.6415629106916171,0.6615603964521612,0.6825365873616169,0.7055563262746303,0.6293082045445354,0.6509306843062322,0.671810370605274,0.6935563840364156,0.7175128030244623,0.612723797109552,0.637003722441255,0.6598248557438928,0.6845092759009749,0.7067096809794223,0.5665499053649788,0.591752803794007,0.6185313880023668,0.643376330940091,0.6669307657764324,0.5197792926602385,0.5462839544413933,0.5786473526311229,0.6054111088231084,0.6301671148229528,0.487818921636893,0.5134722860976778,0.5470239577982141,0.5747761669948963,0.599807849378607
