,target-0.2_stop-2.0,target-0.2_stop-2.3,target-0.2_stop-2.6,target-0.2_stop-2.9,target-0.2_stop-3.2,target-0.4_stop-2.0,target-0.4_stop-2.3,target-0.4_stop-2.6,target-0.4_stop-2.9,target-0.4_stop-3.2,target-0.6_stop-2.0,target-0.6_stop-2.3,target-0.6_stop-2.6,target-0.6_stop-2.9,target-0.6_stop-3.2,target-0.8_stop-2.0,target-0.8_stop-2.3,target-0.8_stop-2.6,target-0.8_stop-2.9,target-0.8_stop-3.2,target-1.0_stop-2.0,target-1.0_stop-2.3,target-1.0_stop-2.6,target-1.0_stop-2.9,target-1.0_stop-3.2,target-1.2_stop-2.0,target-1.2_stop-2.3,target-1.2_stop-2.6,target-1.2_stop-2.9,target-1.2_stop-3.2
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin_noFee.negativeProportionCI_95.upperLimit,0.001674652099609375,0.001598358154296875,0.001544952392578125,0.001476287841796875,0.001430511474609375,0.001331329345703125,0.001277923583984375,0.001239776611328125,0.001194000244140625,0.001163482666015625,0.001270294189453125,0.001216888427734375,0.001178741455078125,0.001140594482421875,0.001102447509765625,0.001331329345703125,0.001270294189453125,0.001224517822265625,0.001171112060546875,0.001140594482421875,0.001422882080078125,0.001354217529296875,0.001300811767578125,0.001239776611328125,0.001201629638671875,0.001537322998046875,0.001453399658203125,0.001392364501953125,0.001323699951171875,0.001277923583984375
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin_noFee.meanCI_95.lowerLimit,0.0018168274492727263,0.0018215418761472377,0.0018273521227266333,0.0018287995040664035,0.0018371278696011828,0.0018735800035076379,0.001877704864855065,0.001879884324218092,0.0018801393607854636,0.0018837159360229883,0.0021288733805813545,0.0021315082997776422,0.0021374051734138503,0.002137814922869712,0.002139344800184283,0.002518496160986995,0.0025225828150459585,0.002531053137757296,0.0025348265217336207,0.0025401921196348013,0.0029827948597071674,0.0029845103685394963,0.0029962391843637954,0.003003682516887948,0.003013220520534522,0.003496045515357572,0.0034998976036677205,0.003514458859831887,0.0035194971762307343,0.0035243436275854824
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin_noFee.meanCI_95.upperLimit,0.001873979286373213,0.0018775523556920002,0.001882439582210707,0.0018829666890066935,0.0018906750879836148,0.0019286277531072493,0.0019314306687170772,0.0019331401788544457,0.0019320565470891846,0.001935384461045874,0.002194337541292421,0.0021956981745538825,0.002201452396220478,0.0022003521030857093,0.002201485267289015,0.0025999586869834184,0.0026024864772091474,0.0026109864885198652,0.002612820999189066,0.0026182163609308655,0.0030819727678716665,0.0030814148779580316,0.003093036954053114,0.0030983376410262907,0.00310809906651527,0.0036150377207162204,0.0036160378050212262,0.0036309130623689203,0.00363265857402194,0.003638158117265019
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.summary.mean,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.summary.stdDev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.summary.min,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.summary.firstQuartile,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.summary.median,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.summary.thirdQuartile,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.summary.max,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.summary.range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.positiveCount,2200,2311,2391,2501,2578,2768,2880,2976,3084,3168,2908,3026,3126,3240,3333,2774,2901,3016,3141,3239,2594,2718,2838,2971,3071,2400,2533,2652,2790,2889
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.negativeCount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.positiveProportion,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.negativeProportion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.positiveProportionCI_95.lowerLimit,0.9983253479003906,0.9984016418457031,0.9984550476074219,0.9985237121582031,0.9985694885253906,0.9986686706542969,0.9987220764160156,0.9987602233886719,0.9988059997558594,0.9988365173339844,0.9987297058105469,0.9987831115722656,0.9988212585449219,0.9988594055175781,0.9988975524902344,0.9986686706542969,0.9987297058105469,0.9987754821777344,0.9988288879394531,0.9988594055175781,0.9985771179199219,0.9986457824707031,0.9986991882324219,0.9987602233886719,0.9987983703613281,0.9984626770019531,0.9985466003417969,0.9986076354980469,0.9986763000488281,0.9987220764160156
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.positiveProportionCI_95.upperLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.negativeProportionCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.negativeProportionCI_95.upperLimit,0.001674652099609375,0.001598358154296875,0.001544952392578125,0.001476287841796875,0.001430511474609375,0.001331329345703125,0.001277923583984375,0.001239776611328125,0.001194000244140625,0.001163482666015625,0.001270294189453125,0.001216888427734375,0.001178741455078125,0.001140594482421875,0.001102447509765625,0.001331329345703125,0.001270294189453125,0.001224517822265625,0.001171112060546875,0.001140594482421875,0.001422882080078125,0.001354217529296875,0.001300811767578125,0.001239776611328125,0.001201629638671875,0.001537322998046875,0.001453399658203125,0.001392364501953125,0.001323699951171875,0.001277923583984375
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.meanCI_95.lowerLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.meanCI_95.upperLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.summary.mean,3.424999999999998,3.851146689744699,4.115014638226684,4.560975609756098,5.025601241272305,4.496387283236996,4.928819444444439,5.2550403225806495,5.68125810635538,6.198232323232323,6.175034387895465,6.654659616655649,7.044145873320536,7.654629629629624,8.360036003600355,8.131939437635182,8.776973457428475,9.344496021220154,10.137535816618906,11.025933930225394,10.678103315343108,11.35540838852095,12.043692741367153,13.225176708179063,14.21849560403778,13.228749999999994,14.092775365179648,15.070889894419325,16.48853046594982,17.6815507095881
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.summary.stdDev,4.665608841973668,5.462298743111025,5.821305946108285,6.702535377586968,7.777621058890123,5.941528238975228,6.771525901737288,7.1669039620839685,7.852799098887932,9.050563329989554,7.699327109670916,8.438755916679368,9.103421912568603,10.163202525200811,11.857496663695743,10.18140031769084,11.074274348873734,11.893739990286267,13.201676506727729,15.01454741919212,13.394834932920292,14.069451208367493,14.929071903832089,17.651740948488193,19.227613061825274,15.831351383892242,16.673535683106397,18.359056350865284,21.379823586045397,23.205461216736197
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.summary.min,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.summary.firstQuartile,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.summary.median,2,2,2,2,2,2,2,2,3,3,3,4,4,4,4,5,5,5,5,6,6,6,7,7,7,8,8,9,9,10
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.summary.thirdQuartile,4,4,5,5,6,5,6,6,7,7,7,8,9,9,10,10,11,11,12,13,13,14,15,17,18,17,18,19,21,22
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.summary.max,47,65,66,69,91,51,67,67,74,111,102,102,111,111,114,138,138,138,138,148,143,143,143,246,246,143,143,186,297,297
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.summary.range,46,64,65,68,90,50,66,66,73,110,101,101,110,110,113,137,137,137,137,147,142,142,142,245,245,142,142,185,296,296
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.positiveCount,2200,2311,2391,2501,2578,2768,2880,2976,3084,3168,2908,3026,3126,3240,3333,2774,2901,3016,3141,3239,2594,2718,2838,2971,3071,2400,2533,2652,2790,2889
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.negativeCount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.positiveProportion,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.negativeProportion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.positiveProportionCI_95.lowerLimit,0.9983253479003906,0.9984016418457031,0.9984550476074219,0.9985237121582031,0.9985694885253906,0.9986686706542969,0.9987220764160156,0.9987602233886719,0.9988059997558594,0.9988365173339844,0.9987297058105469,0.9987831115722656,0.9988212585449219,0.9988594055175781,0.9988975524902344,0.9986686706542969,0.9987297058105469,0.9987754821777344,0.9988288879394531,0.9988594055175781,0.9985771179199219,0.9986457824707031,0.9986991882324219,0.9987602233886719,0.9987983703613281,0.9984626770019531,0.9985466003417969,0.9986076354980469,0.9986763000488281,0.9987220764160156
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.positiveProportionCI_95.upperLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.negativeProportionCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.negativeProportionCI_95.upperLimit,0.001674652099609375,0.001598358154296875,0.001544952392578125,0.001476287841796875,0.001430511474609375,0.001331329345703125,0.001277923583984375,0.001239776611328125,0.001194000244140625,0.001163482666015625,0.001270294189453125,0.001216888427734375,0.001178741455078125,0.001140594482421875,0.001102447509765625,0.001331329345703125,0.001270294189453125,0.001224517822265625,0.001171112060546875,0.001140594482421875,0.001422882080078125,0.001354217529296875,0.001300811767578125,0.001239776611328125,0.001201629638671875,0.001537322998046875,0.001453399658203125,0.001392364501953125,0.001323699951171875,0.001277923583984375
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.meanCI_95.lowerLimit,3.230036615120602,3.6284408796039296,3.8816759736190045,4.298288755072939,4.725366189010468,4.275041529961952,4.6815067713922485,4.997543904110343,5.40410268791983,5.883066514287643,5.895193196246284,6.35398273672154,6.725016884756473,7.304673063683122,7.957475256286613,7.753051868689223,8.373980473413894,8.92001444735629,9.675845049346849,10.508847854348595,10.162627313261673,10.826465840622093,11.494426780728828,12.590441935819303,13.538444520532481,12.595364030455736,13.44344430156818,14.37214336093592,15.695192776388968,16.835351714916037
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.meanCI_95.upperLimit,3.619963384879394,4.073852499885469,4.348353302834364,4.823662464439257,5.325836293534143,4.71773303651204,5.17613211749663,5.512536741050956,5.95841352479093,6.513398132177002,6.454875579544646,6.955336496589758,7.3632748618846,8.004586195576126,8.762596750914096,8.510827006581142,9.179966441443057,9.768977595084017,10.599226583890962,11.543020006102193,11.193579317424543,11.884350936419805,12.592958702005477,13.859911480538823,14.89854668754308,13.862135969544253,14.742106428791116,15.76963642790273,17.281868155510676,18.527749704260167
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.summary.mean,205.50000000000014,231.06880138468208,246.900878293601,273.6585365853659,301.5360744763382,269.7832369942194,295.7291666666668,315.302419354839,340.8754863813231,371.8939393939392,370.5020632737278,399.2795769993391,422.6487523992316,459.27777777777834,501.6021602160214,487.9163662581107,526.6184074457082,560.6697612732094,608.2521489971343,661.556035813524,640.6861989205867,681.324503311258,722.6215644820298,793.5106024907432,853.1097362422666,793.7249999999996,845.5665219107769,904.2533936651572,989.3118279569899,1060.8930425752853
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.summary.stdDev,279.93653051842006,327.73792458666156,349.27835676649704,402.152122655218,466.6572635334074,356.49169433851375,406.2915541042371,430.01423772503813,471.16794593327563,543.0337997993734,461.959626580255,506.3253550007617,546.2053147541163,609.7921515120485,711.4497998217448,610.8840190614505,664.4564609324243,713.624399417176,792.1005904036637,900.8728451515274,803.6900959752174,844.1670725020491,895.7443142299251,1059.1044569092915,1153.6567837095163,949.8810830335353,1000.4121409863844,1101.5433810519175,1282.789415162724,1392.3276730041719
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.summary.min,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.summary.firstQuartile,60,60,60,60,60,60,60,60,60,60,120,120,120,120,120,120,120,120,180,180,180,180,180,180,180,240,240,240,240,240
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.summary.median,120,120,120,120,120,120,120,120,180,180,180,240,240,240,240,300,300,300,300,360,360,360,420,420,420,480,480,540,540,600
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.summary.thirdQuartile,240,240,300,300,360,300,360,360,420,420,420,480,540,540,600,600,660,660,720,780,780,840,900,1020,1080,1020,1080,1140,1260,1320
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.summary.max,2820,3900,3960,4140,5460,3060,4020,4020,4440,6660,6120,6120,6660,6660,6840,8280,8280,8280,8280,8880,8580,8580,8580,14760,14760,8580,8580,11160,17820,17820
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.summary.range,2760,3840,3900,4080,5400,3000,3960,3960,4380,6600,6060,6060,6600,6600,6780,8220,8220,8220,8220,8820,8520,8520,8520,14700,14700,8520,8520,11100,17760,17760
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.positiveCount,2200,2311,2391,2501,2578,2768,2880,2976,3084,3168,2908,3026,3126,3240,3333,2774,2901,3016,3141,3239,2594,2718,2838,2971,3071,2400,2533,2652,2790,2889
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.negativeCount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.positiveProportion,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.negativeProportion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.positiveProportionCI_95.lowerLimit,0.9983253479003906,0.9984016418457031,0.9984550476074219,0.9985237121582031,0.9985694885253906,0.9986686706542969,0.9987220764160156,0.9987602233886719,0.9988059997558594,0.9988365173339844,0.9987297058105469,0.9987831115722656,0.9988212585449219,0.9988594055175781,0.9988975524902344,0.9986686706542969,0.9987297058105469,0.9987754821777344,0.9988288879394531,0.9988594055175781,0.9985771179199219,0.9986457824707031,0.9986991882324219,0.9987602233886719,0.9987983703613281,0.9984626770019531,0.9985466003417969,0.9986076354980469,0.9986763000488281,0.9987220764160156
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.positiveProportionCI_95.upperLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.negativeProportionCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.negativeProportionCI_95.upperLimit,0.001674652099609375,0.001598358154296875,0.001544952392578125,0.001476287841796875,0.001430511474609375,0.001331329345703125,0.001277923583984375,0.001239776611328125,0.001194000244140625,0.001163482666015625,0.001270294189453125,0.001216888427734375,0.001178741455078125,0.001140594482421875,0.001102447509765625,0.001331329345703125,0.001270294189453125,0.001224517822265625,0.001171112060546875,0.001140594482421875,0.001422882080078125,0.001354217529296875,0.001300811767578125,0.001239776611328125,0.001201629638671875,0.001537322998046875,0.001453399658203125,0.001392364501953125,0.001323699951171875,0.001277923583984375
