,target-0.2_stop-2.0,target-0.2_stop-2.3,target-0.2_stop-2.6,target-0.2_stop-2.9,target-0.2_stop-3.2,target-0.4_stop-2.0,target-0.4_stop-2.3,target-0.4_stop-2.6,target-0.4_stop-2.9,target-0.4_stop-3.2,target-0.6_stop-2.0,target-0.6_stop-2.3,target-0.6_stop-2.6,target-0.6_stop-2.9,target-0.6_stop-3.2,target-0.8_stop-2.0,target-0.8_stop-2.3,target-0.8_stop-2.6,target-0.8_stop-2.9,target-0.8_stop-3.2,target-1.0_stop-2.0,target-1.0_stop-2.3,target-1.0_stop-2.6,target-1.0_stop-2.9,target-1.0_stop-3.2,target-1.2_stop-2.0,target-1.2_stop-2.3,target-1.2_stop-2.6,target-1.2_stop-2.9,target-1.2_stop-3.2
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin.summary.median,0.0002757382079343681,0.00031538656811473296,0.00035217981240031064,0.00037019226711499775,0.00039315765845274257,0.000398530069392709,0.00043405176413953867,0.000461623412077864,0.0004948445538035932,0.0005222686746376609,0.0005562152501331853,0.0006237675132023857,0.0006759298838823526,0.000726304358138567,0.0007637067928289784,0.0006245740433477392,0.0007630489108955128,0.0008616572078530872,0.000961953705090261,0.0010417118812748438,0.000589180464791202,0.000815437333432776,0.000978038282295264,0.0011331209016782683,0.001253839468528829,0.00010897592854850865,0.0006548392827320771,0.0010089762018132716,0.0012247001915594755,0.0014243942042151607
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin.summary.thirdQuartile,0.001004732353639961,0.0010384367098913805,0.0010828970234411928,0.0011031329013987518,0.0011287750857083044,0.0012197592394017397,0.001245183753286736,0.0012745250016714471,0.0013029489341540338,0.00132383497302596,0.0016544157855789426,0.0017004114039671273,0.00173529021938452,0.0017642907564852722,0.0017905506569100421,0.0021238913063777445,0.0022098159805653294,0.0022482607173648214,0.0023074286773089965,0.0023446943800286384,0.0025744970998853416,0.002652947215521148,0.0027682815910231254,0.0028335018627954588,0.002895643803932438,0.0030174753811533055,0.003232681228709478,0.0033108250537774936,0.003378350615473069,0.0034627113130856536
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin.summary.max,0.011635395974620802,0.011635395974620802,0.018145796618396662,0.018145796618396662,0.018145796618396662,0.01000782608637193,0.01000782608637193,0.019330137895501646,0.019330137895501646,0.019330137895501646,0.01093738823217255,0.01093738823217255,0.020514479172606626,0.020514479172606626,0.020514479172606626,0.011866950377973322,0.011866950377973322,0.021698820449711463,0.021698820449711463,0.021698820449711463,0.013405577256823701,0.013405577256823701,0.022883161726816443,0.022883161726816443,0.022883161726816443,0.016550118035142662,0.016550118035142662,0.024067503003921423,0.024067503003921423,0.024067503003921423
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin.summary.range,0.022741949547394433,0.024151947330300336,0.032072345756981945,0.033482343539887695,0.034892341322793445,0.021983776395868453,0.023449338504725636,0.03387596089153378,0.0353418781052158,0.03680779531889812,0.02345945330433185,0.024378900650526256,0.035060302168638764,0.03652621938232078,0.037992136596003104,0.02715040002368692,0.027991268276548804,0.03900617194983748,0.04041133548451349,0.04181649901918951,0.028689026902537294,0.029529895155399187,0.04019051322694246,0.041595676761618475,0.04300084029629449,0.03190171536789093,0.032782256380907995,0.04137485450404744,0.04278001803872346,0.04418518157339947
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin.positiveCount,1441,1489,1534,1562,1599,1650,1700,1747,1781,1821,1635,1693,1743,1785,1830,1532,1599,1654,1704,1752,1414,1482,1541,1590,1646,1314,1387,1450,1496,1557
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin.negativeCount,772,724,679,651,614,817,767,720,686,646,932,874,824,782,737,1062,995,940,890,842,1192,1124,1065,1016,960,1294,1221,1158,1112,1051
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin.positiveProportion,0.6511522819701763,0.6728422955264347,0.693176683235427,0.7058291911432445,0.7225485765928604,0.6688285366842318,0.6890960680989056,0.7081475476286988,0.7219294689906769,0.7381434941224159,0.6369302687962602,0.6595247370471368,0.679002726918582,0.695364238410596,0.7128944292948968,0.5905936777178104,0.6164225134926754,0.6376252891287587,0.6569005397070162,0.6754047802621435,0.5425940138142747,0.5686876438986953,0.591327705295472,0.6101304681504222,0.6316193399846508,0.5038343558282209,0.5318251533742331,0.5559815950920245,0.5736196319018405,0.5970092024539877
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin.negativeProportion,0.3488477180298238,0.3271577044735653,0.306823316764573,0.29417080885675556,0.27745142340713963,0.33117146331576813,0.31090393190109444,0.2918524523713012,0.27807053100932305,0.26185650587758413,0.36306973120373975,0.3404752629528633,0.320997273081418,0.304635761589404,0.28710557070510323,0.40940632228218965,0.3835774865073246,0.36237471087124135,0.3430994602929838,0.3245952197378566,0.45740598618572526,0.4313123561013047,0.40867229470452804,0.3898695318495779,0.3683806600153492,0.49616564417177916,0.46817484662576686,0.44401840490797545,0.4263803680981595,0.40299079754601225
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin.positiveProportionCI_95.lowerLimit,0.6308782916234943,0.6528503497262053,0.6734901735053256,0.6863541600933671,0.7033839943287226,0.6498641411109061,0.6704139477529167,0.6897647348936626,0.7037892505907075,0.7203167025067809,0.6179834981813569,0.6408241474075822,0.6605528046474598,0.6771488063382787,0.6949649211911779,0.5713851446359086,0.5973991594042516,0.6187843258048171,0.638269346497476,0.6570010924210619,0.5232328062138004,0.5494106114139395,0.5721674821784839,0.5910964755031209,0.612772727140718,0.484456998438923,0.5124586871796589,0.5366686663013294,0.5543767308896306,0.5778926281841253
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin.positiveProportionCI_95.upperLimit,0.6710256791147127,0.6923761104923323,0.7123484587809429,0.7247579982255953,0.7411212602245609,0.6873917442417646,0.707327327411282,0.7260365140162646,0.7395422432555038,0.7554005474806509,0.6555640737416913,0.6778613373979687,0.6970421702285012,0.7131349677281663,0.7303434876463133,0.6096003112557675,0.6351899269827532,0.6561515413988713,0.6751795278297723,0.6934086807709801,0.5618538377107518,0.5878096234313542,0.6102815541686779,0.6289142365649583,0.6501772127422294,0.5232044699733243,0.5511240783644599,0.57517230145039,0.5926986179468823,0.6159086198163177
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin.negativeProportionCI_95.lowerLimit,0.32897432088528716,0.3076238895076677,0.2876515412190571,0.27524200177440483,0.25887873977543924,0.31260825575823525,0.292672672588718,0.2739634859837353,0.2604577567444961,0.24459945251934917,0.34443592625830854,0.32213866260203117,0.3029578297714989,0.2868650322718336,0.2696565123536868,0.3903996887442325,0.3648100730172468,0.34384845860112884,0.3248204721702276,0.30659131922902016,0.4381461622892484,0.41219037656864566,0.38971844583132226,0.37108576343504174,0.3498227872577705,0.47679553002667574,0.4488759216355399,0.42482769854960994,0.4073013820531177,0.38409138018368216
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin.negativeProportionCI_95.upperLimit,0.36912170837650565,0.34714965027379496,0.32650982649467464,0.3136458399066331,0.29661600567127755,0.3501358588890939,0.32958605224708337,0.3102352651063372,0.29621074940929254,0.2796832974932191,0.3820165018186431,0.3591758525924177,0.3394471953525402,0.3228511936617213,0.305035078808822,0.4286148553640914,0.40260084059574835,0.38121567419518304,0.36173065350252387,0.34299890757893814,0.4767671937861995,0.45058938858606046,0.42783251782151616,0.40890352449687917,0.38722727285928205,0.5155430015610771,0.48754131282034097,0.46333133369867047,0.44562326911036954,0.42210737181587454
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin.meanCI_95.lowerLimit,-0.0007343200817110841,-0.000836001638105874,-0.000901104823179487,-0.0009958019154380417,-0.0010571885192804911,-0.0008285187309052382,-0.000918720748802788,-0.0009727634771399438,-0.001051522736986175,-0.001099572240992183,-0.0009204091916689444,-0.000995374785556274,-0.0010569510743190594,-0.0011239475649623186,-0.0011570416518297433,-0.001056019362816201,-0.001120289201713744,-0.001177900948117616,-0.0012238829717915807,-0.001257138252439252,-0.0011999883870897005,-0.0012720173987961672,-0.0013322760697817753,-0.0013958410495618823,-0.0014135648056921362,-0.0012908792190443968,-0.0013497367621441059,-0.0014028081262140361,-0.0014884065052489057,-0.00149154298661163
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin.meanCI_95.upperLimit,-0.0005054376367941063,-0.0005864762501606364,-0.0006285901412873983,-0.0007016636990293183,-0.0007443759845675514,-0.000581599915517874,-0.0006523674039595969,-0.0006857708982554965,-0.0007444380123777065,-0.000775334076464318,-0.0006413656166746733,-0.0006970381921552623,-0.0007385846121950005,-0.0007857104984872589,-0.0008021063384046261,-0.0007391159897430885,-0.0007823048336797764,-0.0008191978982891329,-0.0008459650662420463,-0.0008610010342957229,-0.0008484228033547667,-0.000897784233575382,-0.0009350135346558097,-0.0009775094381029254,-0.0009761314999326529,-0.0009052791303798799,-0.000940253159296738,-0.0009686318689826636,-0.0010317477333099043,-0.0010146447727286082
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin_noFee.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin_noFee.summary.mean,0.0005800972717949318,0.000488627488993665,0.0004349545820264339,0.0003509685342024949,0.00029885659268042824,0.0004948145299124684,0.00041423313705521377,0.00037045752650556374,0.0003016618341937683,0.00026214165436912635,0.0004188954006260585,0.0003534978859825024,0.0003018746208095043,0.0002447449178068547,0.00021997024263132527,0.0003020750281314729,0.0002482811727962847,0.00020097203036091428,0.00016455375882707594,0.00014037914233188837,0.00017528505245210425,0.00011451695349662237,6.571443956361717e-05,1.2620323215231578e-05,4.437600856442768e-06,0.00010132277144591805,5.435065269477455e-05,1.357671643294503e-05,-6.086968736340762e-05,-5.3878062835610326e-05
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin_noFee.summary.stdDev,0.002750035355553582,0.002998061468657117,0.003274279119058341,0.003534087093647,0.0037584600707710565,0.003132375697955478,0.003378919274122937,0.0036407455550963993,0.0038956315543142773,0.004113237564838709,0.0036109381365204913,0.0038605976957306197,0.004119792399794435,0.004376926157660801,0.004593008311590467,0.0041223696690298,0.0043965972778333045,0.004666111813395801,0.004916064149500999,0.0051530661760169245,0.004583831509451056,0.004879379137162627,0.005179643885186888,0.005454349659694702,0.005703404038932992,0.005029513810854801,0.005341034653213598,0.005663109387898298,0.005956356515035645,0.006220346477107452
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin_noFee.summary.min,-0.009919169006321156,-0.011330859802374305,-0.012742550598427455,-0.014154241394480606,-0.015565932190533757,-0.010789609645469508,-0.01225693148469557,-0.013362568030648163,-0.014830245401080674,-0.016297922771513342,-0.011336380139286211,-0.01225693148469557,-0.013362568030648163,-0.014830245401080674,-0.016297922771513342,-0.014101080363719227,-0.014942958264273202,-0.016127412358441125,-0.017534263101683916,-0.018941113844926707,-0.014101080363719227,-0.014942958264273202,-0.016127412358441125,-0.017534263101683916,-0.018941113844926707,-0.014169309877074165,-0.015050908173677009,-0.016127412358441125,-0.017534263101683916,-0.018941113844926707
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin_noFee.summary.firstQuartile,-0.0014339386900374161,-0.001449002012035074,-0.0014771619131855383,-0.0014118816108021773,-0.0012355643546888664,-0.002075249605235007,-0.0021550217137999484,-0.002050052841020584,-0.0018752454063223447,-0.0010736720397821842,-0.0028611112062173227,-0.003041530409332254,-0.0031859608109756554,-0.003166633220455068,-0.0030746810755322655,-0.0034074126295048778,-0.0037605806705595796,-0.004023647194305199,-0.004282044354715175,-0.004245599611723793,-0.0038854851310168724,-0.004356582875741869,-0.004741685156179961,-0.0050973855376010195,-0.005261351991936243,-0.004256015576705149,-0.004689227027676898,-0.005150702845272528,-0.005530155166419672,-0.0058324148423496616
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin_noFee.summary.median,0.0014767897246939594,0.0015164856914704728,0.001553323114156304,0.0015713571967933594,0.00159435016314577,0.0015997290248492713,0.0016352933712206726,0.00166289812500007,0.001696159156029481,0.0017236162055657717,0.0017576035414079974,0.001825236915859864,0.0018774619189639912,0.0019278968788807535,0.001965344223438706,0.0018260444144224612,0.0019646855515729218,0.0020634122495274843,0.002163829174818144,0.00224368311827456,0.001790608338072863,0.002017136877959627,0.0021799330651036427,0.0023352018953565245,0.002456065411456818,0.0013098272104318989,0.001856345993898121,0.0022109081324137936,0.0024268911463622206,0.0026268249356990684
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin_noFee.summary.thirdQuartile,0.0022066591885652716,0.002240404014325954,0.002284917712282616,0.0023051778878723696,0.002330850861276555,0.0024219442615022297,0.0024473993031205047,0.0024767757821417416,0.0025052338438208,0.002526144960986281,0.002857122708675544,0.002903173554942526,0.00293809425006617,0.002967129608704467,0.002993421039928058,0.003327161938324573,0.00341318978402405,0.003451680682204602,0.0035109196863271535,0.003548230134737456,0.003778308783415285,0.0038568530957078812,0.00397232595555106,0.004037624538636388,0.004099841094871676,0.004221818957756694,0.00443728320737108,0.004515520861326536,0.004583127502343748,0.004667589493569666
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin_noFee.summary.max,0.012850087264564328,0.012850087264564328,0.019368305079415435,0.019368305079415435,0.019368305079415435,0.011220563119895692,0.011220563119895692,0.02055406841929057,0.02055406841929057,0.02055406841929057,0.012151241409957925,0.012151241409957925,0.021739831759165704,0.021739831759165704,0.021739831759165704,0.01308191970002016,0.01308191970002016,0.022925595099040838,0.022925595099040838,0.022925595099040838,0.014622394039601588,0.014622394039601588,0.024111358438915972,0.024111358438915972,0.024111358438915972,0.01777071053228318,0.01777071053228318,0.025297121778791107,0.025297121778791107,0.025297121778791107
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin_noFee.summary.range,0.022769256270885482,0.024180947066938633,0.03211085567784289,0.03352254647389604,0.034934237269949195,0.0220101727653652,0.02347749460459126,0.03391663644993873,0.035384313820371244,0.036851991190803915,0.023487621549244136,0.024408172894653496,0.035102399789813866,0.03657007716024638,0.03803775453067905,0.027183000063739388,0.028024877964293364,0.03905300745748196,0.04045985820072476,0.041866708943967545,0.028723474403320813,0.02956535230387479,0.0402387707973571,0.04164562154059989,0.04305247228384268,0.031940020409357346,0.03282161870596019,0.04142453413723223,0.042831384880475026,0.044238235623717814
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin_noFee.positiveCount,1511,1542,1566,1587,1618,1678,1719,1759,1793,1828,1654,1707,1752,1792,1834,1552,1612,1662,1711,1756,1434,1496,1550,1598,1651,1335,1402,1459,1504,1562
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin_noFee.negativeCount,702,671,647,626,595,789,748,708,674,639,913,860,815,775,733,1042,982,932,883,838,1172,1110,1056,1008,955,1273,1206,1149,1104,1046
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin_noFee.positiveProportion,0.6827835517397198,0.6967916854948034,0.7076366922729327,0.7171260732037957,0.7311342069588793,0.6801783542764491,0.6967977300364816,0.7130117551682205,0.7267936765301987,0.7409809485204703,0.6443319049474094,0.6649785742111414,0.6825087650954421,0.6980911569925984,0.7144526684846124,0.5983037779491134,0.6214340786430224,0.6407093292212799,0.6595990747879722,0.676946800308404,0.5502686108979279,0.5740598618572524,0.5947812739831159,0.6132003069838834,0.633537989255564,0.5118865030674846,0.5375766871165644,0.5594325153374233,0.5766871165644172,0.5989263803680982
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin_noFee.negativeProportion,0.31721644826028017,0.3032083145051966,0.2923633077270673,0.28287392679620427,0.2688657930411206,0.3198216457235509,0.30320226996351846,0.2869882448317795,0.2732063234698014,0.2590190514795298,0.35566809505259056,0.3350214257888586,0.31749123490455783,0.3019088430074016,0.28554733151538764,0.4016962220508867,0.37856592135697764,0.3592906707787201,0.34040092521202775,0.323053199691596,0.44973138910207217,0.4259401381427475,0.40521872601688413,0.38679969301611666,0.3664620107444359,0.4881134969325153,0.4624233128834356,0.44056748466257667,0.4233128834355828,0.40107361963190186
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin_noFee.positiveProportionCI_95.lowerLimit,0.6629337995126676,0.6771619911383462,0.6881927717771672,0.6978536382607083,0.7121379488579999,0.6613643694175222,0.6782310943541665,0.6947148264686636,0.7087474880210775,0.723210001165779,0.6254599095319651,0.6463465718476282,0.6641041689175411,0.6799161381232955,0.6965493802946274,0.5791457506354809,0.6024457097696909,0.6219043305219829,0.640997024159663,0.6585682359399847,0.5309274282623783,0.5548109521521849,0.5756452828302625,0.594192182843903,0.6147017958341703,0.49250408184308936,0.5182140502461627,0.5401277571368072,0.5574557064501054,0.57982152810126
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin_noFee.positiveProportionCI_95.upperLimit,0.7021497475632273,0.7158948826779081,0.7265294933017432,0.7358200273199206,0.7495178070964716,0.6985616571853941,0.7148919695052822,0.7308040103981936,0.7442984579060792,0.7581774800907131,0.6628734706021209,0.6832361581681254,0.7004965116042405,0.7158133756060242,0.731868023160928,0.6172405528213396,0.6401469128446202,0.6591985227515722,0.6778381777067045,0.694924324406232,0.5694935023555917,0.5931451465199749,0.6137047955739161,0.6319542136086196,0.6520718993906414,0.5312401853456087,0.5568502051698649,0.5786017991282457,0.5957451100729725,0.6178093249081102
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin_noFee.negativeProportionCI_95.lowerLimit,0.29785025243677277,0.2841051173220918,0.2734705066982568,0.2641799726800794,0.25048219290352813,0.3014383428146059,0.2851080304947178,0.2691959896018063,0.255701542093921,0.24182251990928694,0.3371265293978789,0.31676384183187445,0.29950348839575924,0.2841866243939758,0.2681319768390723,0.3827594471786605,0.35985308715537956,0.3408014772484279,0.3221618222932955,0.3050756755937682,0.4305064976444083,0.40685485348002504,0.38629520442608406,0.36804578639138047,0.3479281006093585,0.4687598146543912,0.44314979483013506,0.4213982008717543,0.4042548899270274,0.38219067509188975
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin_noFee.negativeProportionCI_95.upperLimit,0.3370662004873325,0.32283800886165376,0.3118072282228327,0.30214636173929177,0.28786205114200003,0.33863563058247775,0.32176890564583366,0.3052851735313362,0.29125251197892255,0.2767899988342212,0.3745400904680348,0.3536534281523719,0.33589583108245885,0.32008386187670423,0.3034506197053726,0.4208542493645191,0.3975542902303092,0.3780956694780172,0.3590029758403369,0.34143176406001535,0.46907257173762174,0.4451890478478152,0.42435471716973755,0.40580781715609715,0.3852982041658297,0.5074959181569106,0.4817859497538374,0.45987224286319284,0.44254429354989455,0.42017847189874
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin_noFee.meanCI_95.lowerLimit,0.00046551863742234423,0.00036371498990520957,0.00029853363410707026,0.00020372283711495771,0.0001422625251230099,0.00037120688198541413,0.0002808965566819414,0.00022678893813665352,0.0001479351104378983,9.982791241065975e-05,0.00027920608646792944,0.00020415047986030303,0.00014250025518946585,7.542332049099252e-05,4.228949687728686e-05,0.0001434330854173664,7.908607641105909e-05,2.140515440615109e-05,-2.4632080823145964e-05,-5.7927291765778004e-05,-7.088054051973764e-07,-7.282430381772478e-05,-0.000133155328620814,-0.0001967966321709164,-0.0002145416695772867,-9.170877183891004e-05,-0.00015063698639321594,-0.00020377207433437106,-0.00028947323309192814,-0.00029261348049187957
backtestResult.results.groupedByEntryType.bullish.profitInfo.profitMargin_noFee.meanCI_95.upperLimit,0.0006946759061675195,0.0006135399880821203,0.0005713755299457976,0.0004982142312900321,0.0004554506602378466,0.0006184221778395226,0.0005475697174284861,0.0005141261148744739,0.00045538855794963835,0.00042445539632759294,0.0005585847147841876,0.0005028452921047018,0.0004612489864295428,0.0004140665151227169,0.00039765098838536367,0.0004607169708455794,0.0004174762691815103,0.0003805389063156775,0.0003537395984772978,0.0003386855764295547,0.0003512789103094059,0.0003018582108109695,0.00026458420774804836,0.00022203727860137953,0.00022341687129017222,0.00029435431473074617,0.00025933829178276507,0.00023092550720026114,0.00016773385836511292,0.0001848573548206589
backtestResult.results.groupedByEntryType.bullish.exitInfo.priceTargetsReached.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByEntryType.bullish.exitInfo.priceTargetsReached.summary.mean,0.6348847718029826,0.6601897876186172,0.6832354270221427,0.6985991866244898,0.7157704473565288,0.6635589785164174,0.6838265099310911,0.7040940413457643,0.7190920145926223,0.7353060397243624,0.6334242306194006,0.6560186988702758,0.6762758083365792,0.6934164394234509,0.710946630307753,0.5867386276021583,0.6125674633770245,0.6345412490362375,0.6545875096376248,0.6730917501927527,0.5379892555640832,0.56485034535687,0.5882578664620101,0.6078280890253259,0.6293169608595546,0.49923312883435605,0.5279907975460117,0.5529141104294482,0.5713190184049083,0.5947085889570553
backtestResult.results.groupedByEntryType.bullish.exitInfo.priceTargetsReached.summary.stdDev,0.48157127523969917,0.4737516766464436,0.46531991092564706,0.458970099467804,0.45114863018994994,0.4725875486584998,0.4650757892636698,0.4565414653271051,0.4495337614028479,0.441259553423416,0.4819631364855246,0.47512746417211144,0.467987347827999,0.4611647534061981,0.4534110778205514,0.4925138804160094,0.4872577273112174,0.48165141427915836,0.4755942590104991,0.4691738536628376,0.4986504103541049,0.49587174508707016,0.4922433626826083,0.4883283825530367,0.48308040054798435,0.5000952982667904,0.4993116365428404,0.4972875612648061,0.49498236556821734,0.49104250143487826
backtestResult.results.groupedByEntryType.bullish.exitInfo.priceTargetsReached.summary.min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByEntryType.bullish.exitInfo.priceTargetsReached.summary.firstQuartile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByEntryType.bullish.exitInfo.priceTargetsReached.summary.median,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
backtestResult.results.groupedByEntryType.bullish.exitInfo.priceTargetsReached.summary.thirdQuartile,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByEntryType.bullish.exitInfo.priceTargetsReached.summary.max,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByEntryType.bullish.exitInfo.priceTargetsReached.summary.range,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByEntryType.bullish.exitInfo.priceTargetsReached.positiveCount,1405,1461,1512,1546,1584,1637,1687,1737,1774,1814,1626,1684,1736,1780,1825,1522,1589,1646,1698,1746,1402,1472,1533,1584,1640,1302,1377,1442,1490,1551
backtestResult.results.groupedByEntryType.bullish.exitInfo.priceTargetsReached.negativeCount,808,752,701,667,629,830,780,730,693,653,941,883,831,787,742,1072,1005,948,896,848,1204,1134,1073,1022,966,1306,1231,1166,1118,1057
backtestResult.results.groupedByEntryType.bullish.exitInfo.priceTargetsReached.positiveProportion,0.6348847718029824,0.6601897876186172,0.6832354270221419,0.6985991866244916,0.7157704473565296,0.6635589785164167,0.6838265099310904,0.704094041345764,0.7190920145926226,0.7353060397243616,0.6334242306194001,0.6560186988702766,0.6762758083365796,0.6934164394234515,0.7109466303077523,0.5867386276021588,0.612567463377024,0.6345412490362374,0.6545875096376252,0.6730917501927525,0.5379892555640828,0.5648503453568687,0.5882578664620107,0.6078280890253261,0.6293169608595549,0.49923312883435583,0.5279907975460123,0.5529141104294478,0.571319018404908,0.5947085889570553
backtestResult.results.groupedByEntryType.bullish.exitInfo.priceTargetsReached.negativeProportion,0.36511522819701764,0.33981021238138276,0.3167645729778581,0.30140081337550834,0.2842295526434704,0.3364410214835833,0.3161734900689096,0.2959059586542359,0.2809079854073774,0.2646939602756384,0.36657576938059994,0.3439813011297234,0.3237241916634203,0.3065835605765485,0.28905336969224776,0.41326137239784116,0.3874325366229761,0.3654587509637625,0.3454124903623747,0.3269082498072475,0.4620107444359171,0.4351496546431312,0.4117421335379893,0.39217191097467385,0.37068303914044515,0.5007668711656442,0.47200920245398775,0.4470858895705521,0.42868098159509205,0.4052914110429448
backtestResult.results.groupedByEntryType.bullish.exitInfo.priceTargetsReached.positiveProportionCI_95.lowerLimit,0.6144294618105814,0.640029802076751,0.6633933886542236,0.6790038503999363,0.6964743743910273,0.6445263096036629,0.6650629140222222,0.6856445556813809,0.7009023968681518,0.7174243563623819,0.6144464401405612,0.6372773809845362,0.657786471489853,0.6751726757565221,0.6929793244537604,0.5675032769337747,0.5935135270047389,0.6156752269453697,0.6359345223596671,0.6546586535945706,0.5186199677146037,0.5455568654667114,0.569080423046238,0.5887824502800028,0.6104430215503286,0.4798651443668669,0.5086189427990125,0.5335896205317023,0.5520661184392823,0.5755749363109377
backtestResult.results.groupedByEntryType.bullish.exitInfo.priceTargetsReached.positiveProportionCI_95.upperLimit,0.6549829344268951,0.6799268416565463,0.7025933694473178,0.7176712870436235,0.7344932711291411,0.6822019468012926,0.7021544989565389,0.722059889268817,0.7367644942043567,0.7526289217376401,0.652098138182833,0.6744024041194048,0.6943598272831095,0.7112165866401532,0.7284258555288579,0.605772890489471,0.6313697885529482,0.6531024894626121,0.6728948565198534,0.6911341564969641,0.5572737769173,0.5839963724131961,0.6072347206238683,0.6266330241791029,0.6479003215330156,0.5186071278858772,0.5473037351128516,0.5721214212522916,0.5904159136345051,0.6136293206478189
backtestResult.results.groupedByEntryType.bullish.exitInfo.priceTargetsReached.negativeProportionCI_95.lowerLimit,0.34501706557310496,0.32007315834345346,0.29740663055268224,0.2823287129563763,0.2655067288708589,0.31779805319870735,0.2978455010434612,0.27794011073118285,0.2632355057956431,0.24737107826236,0.3479018618171671,0.32559759588059534,0.30564017271689037,0.28878341335984675,0.27157414447114214,0.3942271095105291,0.36863021144705177,0.34689751053738793,0.3271051434801465,0.3088658435030358,0.4427262230826998,0.41600362758680387,0.3927652793761317,0.37336697582089706,0.3520996784669842,0.48139287211412307,0.45269626488714865,0.42787857874770835,0.40958408636549504,0.3863706793521811
backtestResult.results.groupedByEntryType.bullish.exitInfo.priceTargetsReached.negativeProportionCI_95.upperLimit,0.3855705381894188,0.35997019792324914,0.3366066113457763,0.3209961496000639,0.30352562560897245,0.3554736903963372,0.33493708597777777,0.31435544431861906,0.2990976031318482,0.28257564363761817,0.38555355985943884,0.36272261901546365,0.34221352851014675,0.32482732424347793,0.3070206755462396,0.4324967230662255,0.4064864729952611,0.3843247730546303,0.3640654776403328,0.34534134640542924,0.48138003228539616,0.45444313453328855,0.43091957695376204,0.41121754971999713,0.3895569784496715,0.5201348556331332,0.4913810572009877,0.46641037946829755,0.44793388156071756,0.42442506368906224
