,target-0.2_stop-2.0,target-0.2_stop-2.3,target-0.2_stop-2.6,target-0.2_stop-2.9,target-0.2_stop-3.2,target-0.4_stop-2.0,target-0.4_stop-2.3,target-0.4_stop-2.6,target-0.4_stop-2.9,target-0.4_stop-3.2,target-0.6_stop-2.0,target-0.6_stop-2.3,target-0.6_stop-2.6,target-0.6_stop-2.9,target-0.6_stop-3.2,target-0.8_stop-2.0,target-0.8_stop-2.3,target-0.8_stop-2.6,target-0.8_stop-2.9,target-0.8_stop-3.2,target-1.0_stop-2.0,target-1.0_stop-2.3,target-1.0_stop-2.6,target-1.0_stop-2.9,target-1.0_stop-3.2,target-1.2_stop-2.0,target-1.2_stop-2.3,target-1.2_stop-2.6,target-1.2_stop-2.9,target-1.2_stop-3.2
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin_noFee.negativeProportionCI_95.upperLimit,0.001682281494140625,0.001605987548828125,0.001529693603515625,0.001476287841796875,0.001430511474609375,0.001346588134765625,0.001293182373046875,0.001247406005859375,0.001209259033203125,0.001171112060546875,0.001285552978515625,0.001224517822265625,0.001178741455078125,0.001148223876953125,0.001117706298828125,0.001308441162109375,0.001247406005859375,0.001194000244140625,0.001163482666015625,0.001125335693359375,0.001399993896484375,0.001331329345703125,0.001270294189453125,0.001224517822265625,0.001186370849609375,0.001522064208984375,0.001430511474609375,0.001361846923828125,0.001316070556640625,0.001270294189453125
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin_noFee.meanCI_95.lowerLimit,0.0019012379130239874,0.001902024863477803,0.0019043288490194345,0.0019048652222716893,0.0019092252842536294,0.0019962334208085903,0.0019962147477642733,0.0019940446231395213,0.00199240829112839,0.001995738684719506,0.002289447008349159,0.0022935066136551244,0.002294224002217754,0.0022929906391936303,0.002299340597751465,0.0027154799061121114,0.002719701696288144,0.002720230000472282,0.0027189445396560716,0.0027271480308284596,0.003195023260615442,0.0032044906397160253,0.0032053190295496777,0.0032077476308706,0.0032210592428360938,0.0037532411296160406,0.0037624115647943474,0.003765651653495198,0.0037699933120576364,0.0037925110550658396
backtestResult.results.groupedByPriceTargetReached.true.profitInfo.profitMargin_noFee.meanCI_95.upperLimit,0.001972356515542492,0.001971110196384108,0.001971587804738999,0.0019703419456780632,0.0019737774805922595,0.002064805052643709,0.002063104103493018,0.002059225126894597,0.0020562727360126064,0.0020589037593576813,0.002366096858428095,0.0023695182557860596,0.0023685857909679633,0.002366081894506231,0.002372242112150708,0.0028099889789383005,0.002813282692267316,0.002811801938606966,0.002808992671592939,0.0028168053874460543,0.003310067453551803,0.0033179430037160004,0.003316187732387765,0.0033166757286827693,0.003329785449861715,0.0038930342022792676,0.003899620318565267,0.003899409153768743,0.003901336371017215,0.003923339213726852
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.summary.mean,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.summary.stdDev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.summary.min,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.summary.firstQuartile,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.summary.median,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.summary.thirdQuartile,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.summary.max,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.summary.range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.positiveCount,2194,2294,2404,2492,2576,2732,2843,2953,3044,3139,2876,3002,3124,3216,3308,2824,2958,3090,3179,3277,2628,2772,2908,3003,3102,2423,2576,2711,2804,2903
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.negativeCount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.positiveProportion,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.negativeProportion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.positiveProportionCI_95.lowerLimit,0.9983177185058594,0.9983940124511719,0.9984703063964844,0.9985237121582031,0.9985694885253906,0.9986534118652344,0.9987068176269531,0.9987525939941406,0.9987907409667969,0.9988288879394531,0.9987144470214844,0.9987754821777344,0.9988212585449219,0.9988517761230469,0.9988822937011719,0.9986915588378906,0.9987525939941406,0.9988059997558594,0.9988365173339844,0.9988746643066406,0.9986000061035156,0.9986686706542969,0.9987297058105469,0.9987754821777344,0.9988136291503906,0.9984779357910156,0.9985694885253906,0.9986381530761719,0.9986839294433594,0.9987297058105469
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.positiveProportionCI_95.upperLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.negativeProportionCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.negativeProportionCI_95.upperLimit,0.001682281494140625,0.001605987548828125,0.001529693603515625,0.001476287841796875,0.001430511474609375,0.001346588134765625,0.001293182373046875,0.001247406005859375,0.001209259033203125,0.001171112060546875,0.001285552978515625,0.001224517822265625,0.001178741455078125,0.001148223876953125,0.001117706298828125,0.001308441162109375,0.001247406005859375,0.001194000244140625,0.001163482666015625,0.001125335693359375,0.001399993896484375,0.001331329345703125,0.001270294189453125,0.001224517822265625,0.001186370849609375,0.001522064208984375,0.001430511474609375,0.001361846923828125,0.001316070556640625,0.001270294189453125
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.meanCI_95.lowerLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.priceTargetsReached.meanCI_95.upperLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.summary.mean,2.9927073837739324,3.3687881429816904,3.7707986688851913,4.254414125200645,4.722826086956521,3.933016105417277,4.358424199788954,4.777175753471043,5.272339027595268,5.76648614208347,5.29763560500695,5.738174550299787,6.357874519846343,6.964552238805974,7.510882708585249,6.943696883852699,7.63995943204868,8.3831715210356,9.09436929852154,9.903570338724451,8.839421613394206,9.690836940836958,10.553301237964238,11.405261405261392,12.239845261121863,10.884028064383006,12.04386645962732,12.887495389155301,13.658345221112688,14.634516017912501
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.summary.stdDev,3.614070599894474,4.368643234660814,5.126802843243505,6.580651829450541,7.8491629094485535,4.561582444758223,5.3880313364029515,6.3637848808778426,7.944583592660481,9.099230497552696,6.034948187439819,6.955808649911755,8.68792000321875,10.659204930612379,11.797282392754573,7.913678097375552,9.894225108389197,11.725084477101836,13.471547636551087,15.228976062526819,10.593938479928164,12.418366383008115,14.155954042370762,15.984709099842718,17.440122421659353,12.595537658403037,14.997035863635515,16.127909916147072,17.40377648277029,19.218655699885808
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.summary.min,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.summary.firstQuartile,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.summary.median,2,2,2,2,2,2,2,2,3,3,3,3,3,4,4,4,5,5,5,5,5,6,6,6,7,7,7,8,8,8
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.summary.thirdQuartile,3,4,4,5,5,5,5,6,6,7,7,7,8,8,9,9,10,10,11,11,11,12,13,14,14,14,15,16,17,17
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.summary.max,33,53,57,125,125,42,53,98,127,127,52,126,126,151,151,123,133,147,153,155,134,134,149,171,171,144,172,172,172,222
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.summary.range,32,52,56,124,124,41,52,97,126,126,51,125,125,150,150,122,132,146,152,154,133,133,148,170,170,143,171,171,171,221
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.positiveCount,2194,2294,2404,2492,2576,2732,2843,2953,3044,3139,2876,3002,3124,3216,3308,2824,2958,3090,3179,3277,2628,2772,2908,3003,3102,2423,2576,2711,2804,2903
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.negativeCount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.positiveProportion,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.negativeProportion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.positiveProportionCI_95.lowerLimit,0.9983177185058594,0.9983940124511719,0.9984703063964844,0.9985237121582031,0.9985694885253906,0.9986534118652344,0.9987068176269531,0.9987525939941406,0.9987907409667969,0.9988288879394531,0.9987144470214844,0.9987754821777344,0.9988212585449219,0.9988517761230469,0.9988822937011719,0.9986915588378906,0.9987525939941406,0.9988059997558594,0.9988365173339844,0.9988746643066406,0.9986000061035156,0.9986686706542969,0.9987297058105469,0.9987754821777344,0.9988136291503906,0.9984779357910156,0.9985694885253906,0.9986381530761719,0.9986839294433594,0.9987297058105469
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.positiveProportionCI_95.upperLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.negativeProportionCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.negativeProportionCI_95.upperLimit,0.001682281494140625,0.001605987548828125,0.001529693603515625,0.001476287841796875,0.001430511474609375,0.001346588134765625,0.001293182373046875,0.001247406005859375,0.001209259033203125,0.001171112060546875,0.001285552978515625,0.001224517822265625,0.001178741455078125,0.001148223876953125,0.001117706298828125,0.001308441162109375,0.001247406005859375,0.001194000244140625,0.001163482666015625,0.001125335693359375,0.001399993896484375,0.001331329345703125,0.001270294189453125,0.001224517822265625,0.001186370849609375,0.001522064208984375,0.001430511474609375,0.001361846923828125,0.001316070556640625,0.001270294189453125
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.meanCI_95.lowerLimit,2.841478623531903,3.190013489853359,3.56585455191008,3.996038841782138,4.419711745465604,3.7619628860307963,4.160363753004889,4.54764555175011,4.9901079159589745,5.448165296330374,5.0770713271478725,5.489347063164269,6.05321386438404,6.596149488955031,7.108855639091465,6.651818383799344,7.283394380802875,7.9697502555202915,8.626064833508469,9.382149294903837,8.434378887142305,9.22853690488339,10.038786269094784,10.833541724728468,11.626104872804694,10.382499035945898,11.464719778310585,12.280382572133744,13.014160286738349,13.93538984660264
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.candlesToExit.meanCI_95.upperLimit,3.143936144015962,3.5475627961100216,3.9757427858603025,4.512789408619152,5.025940428447437,4.104069324803757,4.556484646573018,5.0067059551919755,5.554570139231561,6.084806987836566,5.5181998828660275,5.987002037435305,6.662535175308645,7.332954988656918,7.912909778079032,7.2355753839060535,7.996524483294484,8.796592786550908,9.562673763534612,10.424991382545066,9.244464339646107,10.153136976790526,11.067816206833692,11.976981085794316,12.853585649439031,11.385557092820115,12.623013140944057,13.494608206176858,14.302530155487027,15.333642189222363
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.summary.mean,179.56244302643577,202.12728857890158,226.24792013311205,255.26484751203856,283.36956521739154,235.9809663250363,261.5054519873371,286.630545208263,316.34034165571643,345.98916852500787,317.8581363004173,344.2904730179883,381.4724711907815,417.8731343283579,450.6529625151149,416.6218130311615,458.39756592292105,502.99029126213543,545.6621579112925,594.2142203234666,530.3652968036531,581.450216450216,633.1980742778544,684.3156843156848,734.3907156673112,653.0416838629802,722.6319875776394,773.2497233493176,819.5007132667606,878.070961074749
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.summary.stdDev,216.8442359936685,262.1185940796489,307.6081705946102,394.8391097670323,470.9497745669132,273.69494668549333,323.2818801841772,381.8270928526706,476.67501555962883,545.9538298531619,362.096891246389,417.34851899470516,521.2752001931248,639.5522958367429,707.8369435652743,474.8206858425331,593.6535065033517,703.5050686261104,808.2928581930654,913.7385637516095,635.6363087956897,745.1019829804875,849.3572425422453,959.082545990563,1046.407345299562,755.7322595041825,899.8221518181306,967.6745949688245,1044.2265889662176,1153.1193419931483
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.summary.min,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.summary.firstQuartile,60,60,60,60,60,60,60,60,60,60,60,120,120,120,120,120,120,120,120,120,180,180,180,180,180,180,240,240,240,240
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.summary.median,120,120,120,120,120,120,120,120,180,180,180,180,180,240,240,240,300,300,300,300,300,360,360,360,420,420,420,480,480,480
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.summary.thirdQuartile,180,240,240,300,300,300,300,360,360,420,420,420,480,480,540,540,600,600,660,660,660,720,780,840,840,840,900,960,1020,1020
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.summary.max,1980,3180,3420,7500,7500,2520,3180,5880,7620,7620,3120,7560,7560,9060,9060,7380,7980,8820,9180,9300,8040,8040,8940,10260,10260,8640,10320,10320,10320,13320
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.summary.range,1920,3120,3360,7440,7440,2460,3120,5820,7560,7560,3060,7500,7500,9000,9000,7320,7920,8760,9120,9240,7980,7980,8880,10200,10200,8580,10260,10260,10260,13260
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.positiveCount,2194,2294,2404,2492,2576,2732,2843,2953,3044,3139,2876,3002,3124,3216,3308,2824,2958,3090,3179,3277,2628,2772,2908,3003,3102,2423,2576,2711,2804,2903
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.negativeCount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.positiveProportion,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.negativeProportion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.positiveProportionCI_95.lowerLimit,0.9983177185058594,0.9983940124511719,0.9984703063964844,0.9985237121582031,0.9985694885253906,0.9986534118652344,0.9987068176269531,0.9987525939941406,0.9987907409667969,0.9988288879394531,0.9987144470214844,0.9987754821777344,0.9988212585449219,0.9988517761230469,0.9988822937011719,0.9986915588378906,0.9987525939941406,0.9988059997558594,0.9988365173339844,0.9988746643066406,0.9986000061035156,0.9986686706542969,0.9987297058105469,0.9987754821777344,0.9988136291503906,0.9984779357910156,0.9985694885253906,0.9986381530761719,0.9986839294433594,0.9987297058105469
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.positiveProportionCI_95.upperLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.negativeProportionCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByPriceTargetReached.true.exitInfo.timeToExitSec.negativeProportionCI_95.upperLimit,0.001682281494140625,0.001605987548828125,0.001529693603515625,0.001476287841796875,0.001430511474609375,0.001346588134765625,0.001293182373046875,0.001247406005859375,0.001209259033203125,0.001171112060546875,0.001285552978515625,0.001224517822265625,0.001178741455078125,0.001148223876953125,0.001117706298828125,0.001308441162109375,0.001247406005859375,0.001194000244140625,0.001163482666015625,0.001125335693359375,0.001399993896484375,0.001331329345703125,0.001270294189453125,0.001224517822265625,0.001186370849609375,0.001522064208984375,0.001430511474609375,0.001361846923828125,0.001316070556640625,0.001270294189453125
