,target-0.2_stop-2.0,target-0.2_stop-2.3,target-0.2_stop-2.6,target-0.2_stop-2.9,target-0.2_stop-3.2,target-0.4_stop-2.0,target-0.4_stop-2.3,target-0.4_stop-2.6,target-0.4_stop-2.9,target-0.4_stop-3.2,target-0.6_stop-2.0,target-0.6_stop-2.3,target-0.6_stop-2.6,target-0.6_stop-2.9,target-0.6_stop-3.2,target-0.8_stop-2.0,target-0.8_stop-2.3,target-0.8_stop-2.6,target-0.8_stop-2.9,target-0.8_stop-3.2,target-1.0_stop-2.0,target-1.0_stop-2.3,target-1.0_stop-2.6,target-1.0_stop-2.9,target-1.0_stop-3.2,target-1.2_stop-2.0,target-1.2_stop-2.3,target-1.2_stop-2.6,target-1.2_stop-2.9,target-1.2_stop-3.2
backtestResult.results.groupedByEntryType.skipped.profitInfo.profitMargin_noFee.positiveCount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByEntryType.skipped.profitInfo.profitMargin_noFee.negativeCount,1227,1227,1227,1227,1227,484,484,484,484,484,139,139,139,139,139,37,37,37,37,37,15,15,15,15,15,4,4,4,4,4
backtestResult.results.groupedByEntryType.skipped.profitInfo.profitMargin_noFee.positiveProportion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByEntryType.skipped.profitInfo.profitMargin_noFee.negativeProportion,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByEntryType.skipped.profitInfo.profitMargin_noFee.positiveProportionCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByEntryType.skipped.profitInfo.profitMargin_noFee.positiveProportionCI_95.upperLimit,0.003002166748046875,0.003002166748046875,0.003002166748046875,0.003002166748046875,0.003002166748046875,0.007595062255859375,0.007595062255859375,0.007595062255859375,0.007595062255859375,0.007595062255859375,0.026187896728515625,0.026187896728515625,0.026187896728515625,0.026187896728515625,0.026187896728515625,0.09489059448242188,0.09489059448242188,0.09489059448242188,0.09489059448242188,0.09489059448242188,0.21802139282226562,0.21802139282226562,0.21802139282226562,0.21802139282226562,0.21802139282226562,0.6023674011230469,0.6023674011230469,0.6023674011230469,0.6023674011230469,0.6023674011230469
backtestResult.results.groupedByEntryType.skipped.profitInfo.profitMargin_noFee.negativeProportionCI_95.lowerLimit,0.9969978332519531,0.9969978332519531,0.9969978332519531,0.9969978332519531,0.9969978332519531,0.9924049377441406,0.9924049377441406,0.9924049377441406,0.9924049377441406,0.9924049377441406,0.9738121032714844,0.9738121032714844,0.9738121032714844,0.9738121032714844,0.9738121032714844,0.9051094055175781,0.9051094055175781,0.9051094055175781,0.9051094055175781,0.9051094055175781,0.7819786071777344,0.7819786071777344,0.7819786071777344,0.7819786071777344,0.7819786071777344,0.3976325988769531,0.3976325988769531,0.3976325988769531,0.3976325988769531,0.3976325988769531
backtestResult.results.groupedByEntryType.skipped.profitInfo.profitMargin_noFee.negativeProportionCI_95.upperLimit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByEntryType.skipped.profitInfo.profitMargin_noFee.meanCI_95.lowerLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByEntryType.skipped.profitInfo.profitMargin_noFee.meanCI_95.upperLimit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByAll.sampleSize,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800
backtestResult.results.groupedByAll.profitInfo.profitMargin.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByAll.profitInfo.profitMargin.summary.mean,-0.0006049218292558594,-0.0006402724813711583,-0.0006848277086803745,-0.0007287515244640179,-0.0007445005155232585,-0.0008145870322962933,-0.0008531156950774333,-0.0008971262265380611,-0.0009328027757043652,-0.0009632528113179559,-0.0009684484016317093,-0.0010077437828960667,-0.0010581548628807466,-0.0010989202482126804,-0.001139488532773062,-0.001131954418057761,-0.0011692146227362055,-0.001219813025845687,-0.001267682297582932,-0.0012969794837177986,-0.0012466162318131428,-0.0012754411928444314,-0.0013196888603016802,-0.0013629954828988143,-0.0013779964770551589,-0.001280615569103084,-0.001313073904721024,-0.0013607317254669845,-0.001406699029655337,-0.0014260059842486586
backtestResult.results.groupedByAll.profitInfo.profitMargin.summary.min,-0.008174814133292928,-0.009278516478851247,-0.010430067130163327,-0.011485921169968334,-0.012589623515526652,-0.010483372601037759,-0.011749043412847401,-0.013014714224656741,-0.014280385036466383,-0.015546055848275724,-0.010483372601037759,-0.011749043412847401,-0.013014714224656741,-0.014280385036466383,-0.015546055848275724,-0.012188002604386102,-0.013474223310218802,-0.014760444016051649,-0.01604666472188435,-0.017332885427717198,-0.012188002604386102,-0.013474223310218802,-0.014760444016051649,-0.01604666472188435,-0.017332885427717198,-0.014395405598981231,-0.015322388861591872,-0.016249372124202365,-0.01717635538681286,-0.018103338649423352
backtestResult.results.groupedByAll.profitInfo.profitMargin.summary.firstQuartile,-0.0015444456454268792,-0.0011665775148087655,-0.0003521536413577533,0,0,-0.0026181223694510198,-0.0025893939836067123,-0.0023316776960218607,-0.0017231523928540552,-0.00047473948887817043,-0.0035131130953721212,-0.0037029606607594705,-0.0038760425491149034,-0.0038283606926248688,-0.003698256481644725,-0.004111198128525296,-0.00438144462740348,-0.0046514748940630485,-0.004893588645815586,-0.00506854615836973,-0.004548356768552949,-0.00486273434530634,-0.005199270838299814,-0.005471345802871929,-0.005661074600902856,-0.0047831193294794044,-0.005149992441867659,-0.005505945471957721,-0.0058536753991744765,-0.006167458842254021
backtestResult.results.groupedByAll.profitInfo.profitMargin.summary.median,0,0,0,2.168241680072208e-06,2.571059523779533e-05,9.903371153320516e-05,0.0001239715740647657,0.0001481889279455919,0.00016660949079034214,0.00018415505100329347,0.000256079503590069,0.00030103968622835703,0.0003406881311115033,0.0003714429664093678,0.00039579998791293316,0.00034964506287035204,0.0004627377523034491,0.0005427655988497217,0.0006043527666144979,0.0006644370854169604,0.00016404382577000516,0.0004485490349968146,0.0006375255946317832,0.000771470238852971,0.0008771561540993571,-0.0018177891025298748,0.00021120395921187202,0.0005566588354020438,0.000799153012782281,0.0009960383873781344
backtestResult.results.groupedByAll.profitInfo.profitMargin.summary.thirdQuartile,0.0003776801148148861,0.0004051818826496306,0.0004233557406817669,0.0004503689779631046,0.00046909441923930774,0.000576741077638536,0.0005968725715861868,0.0006168587139514586,0.0006427852973353392,0.0006662164232985714,0.0009553638076432212,0.000987578479649163,0.0010146057344881526,0.0010352361188231225,0.0010557266827470114,0.0013893053263243135,0.0014358918949918017,0.0014884857452823969,0.0015131455673622674,0.0015349682061244281,0.00183467615679826,0.001906675664227372,0.001966179971843264,0.0020048893350387348,0.002049842231049082,0.002291943846166652,0.002387298937464633,0.002457794844167609,0.002528296870322962,0.002572126890781529
backtestResult.results.groupedByAll.profitInfo.profitMargin.summary.max,0.012547512548709248,0.012547512548709248,0.012547512548709248,0.012547512548709248,0.012547512548709248,0.013598419653861077,0.013598419653861077,0.013598419653861077,0.013598419653861077,0.013598419653861077,0.011800052250595982,0.011800052250595982,0.011800052250595982,0.011800052250595982,0.014649326759012754,0.012733228631686456,0.012733228631686456,0.012733228631686456,0.012733228631686456,0.015700233864164283,0.010655659764020584,0.010655659764020584,0.010655659764020584,0.010655659764020584,0.01675114096931611,0.012605108757148653,0.012605108757148653,0.012605108757148653,0.012605108757148653,0.01780204807446779
backtestResult.results.groupedByAll.profitInfo.profitMargin.summary.range,0.020722326682002176,0.021826029027560496,0.022977579678872574,0.024033433718677583,0.0251371360642359,0.024081792254898836,0.02534746306670848,0.026613133878517818,0.027878804690327462,0.0291444755021368,0.02228342485163374,0.023549095663443383,0.02481476647525272,0.026080437287062365,0.030195382607288476,0.02492123123607256,0.02620745194190526,0.027493672647738103,0.028779893353570805,0.03303311929188148,0.022843662368406688,0.024129883074239387,0.02541610378007223,0.026702324485904934,0.03408402639703331,0.027000514356129886,0.027927497618740527,0.02885448088135102,0.029781464143961513,0.03590538672389114
backtestResult.results.groupedByAll.profitInfo.profitMargin.summary.stdDev,0.001925975056432868,0.002092114628495798,0.0022688639035797677,0.0024300170264683306,0.002575793069369831,0.0023389528869351495,0.0025289532640372725,0.002725356969954129,0.0029025410538372023,0.0030696649704388852,0.0027910740007214647,0.0030016678010643468,0.003215424991738785,0.0034157553561818058,0.003615645831275129,0.003252380951656033,0.003490846537686292,0.0037338495480355926,0.003963176706251123,0.004181217271749985,0.0036385826092893924,0.0038927579427733704,0.00415427730967252,0.004406502159176645,0.004637815972537645,0.003978364883318107,0.004253091625811898,0.0045341285693110715,0.004804187901408243,0.005046804371557945
backtestResult.results.groupedByAll.profitInfo.profitMargin.negativeCount,2625,2519,2444,2385,2308,2038,1931,1847,1769,1702,1911,1796,1707,1621,1552,2110,1981,1878,1784,1696,2333,2193,2080,1976,1875,2506,2367,2253,2146,2043
backtestResult.results.groupedByAll.profitInfo.profitMargin.positiveCount,2175,2281,2356,2415,2492,2762,2869,2953,3031,3098,2889,3004,3093,3179,3248,2690,2819,2922,3016,3104,2467,2607,2720,2824,2925,2294,2433,2547,2654,2757
backtestResult.results.groupedByAll.profitInfo.profitMargin.negativeProportion,0.546875,0.5247916666666667,0.5091666666666667,0.496875,0.48083333333333333,0.4245833333333333,0.40229166666666666,0.38479166666666664,0.36854166666666666,0.3545833333333333,0.398125,0.37416666666666665,0.355625,0.33770833333333333,0.3233333333333333,0.4395833333333333,0.41270833333333334,0.39125,0.37166666666666665,0.35333333333333333,0.48604166666666665,0.456875,0.43333333333333335,0.4116666666666667,0.390625,0.5220833333333333,0.493125,0.469375,0.44708333333333333,0.425625
backtestResult.results.groupedByAll.profitInfo.profitMargin.positiveProportion,0.453125,0.47520833333333334,0.49083333333333334,0.503125,0.5191666666666667,0.5754166666666667,0.5977083333333333,0.6152083333333334,0.6314583333333333,0.6454166666666666,0.601875,0.6258333333333334,0.644375,0.6622916666666666,0.6766666666666666,0.5604166666666667,0.5872916666666667,0.60875,0.6283333333333333,0.6466666666666666,0.5139583333333333,0.543125,0.5666666666666667,0.5883333333333334,0.609375,0.47791666666666666,0.506875,0.530625,0.5529166666666666,0.574375
backtestResult.results.groupedByAll.profitInfo.profitMargin.negativeProportionCI_95.lowerLimit,0.5326598882675171,0.5105499982833861,0.4949217160542806,0.48263275623321533,0.46661068598429367,0.41054738680521646,0.3883787933985392,0.370996683438619,0.3548737510045369,0.3410381158192952,0.384240803718567,0.36045571009318034,0.3420671224594116,0.3243285163243611,0.3101061503092448,0.4254807949066162,0.39873118877410896,0.37740855216979985,0.3579735946655273,0.33979812622070316,0.47181328932444255,0.4427057123184204,0.4192527770996094,0.3976996739705403,0.37678778171539307,0.5078354994455975,0.4788849020004272,0.45517614841461185,0.4329516633351643,0.41158059597015384
backtestResult.results.groupedByAll.profitInfo.profitMargin.negativeProportionCI_95.upperLimit,0.561031699180603,0.5390074555079142,0.523400503794352,0.5111198186874389,0.4950807889302572,0.4387150033315022,0.41632325649261476,0.39872716426849364,0.38237312475840246,0.3683069070180257,0.41213501453399665,0.3880372556050618,0.3693559217453003,0.35128796021143593,0.336774050394694,0.45376563072204584,0.42679111003875736,0.40522498130798346,0.38551596323649084,0.36704401652018226,0.5002873531977335,0.47109208583831785,0.4474922180175782,0.4257474899291992,0.4045957326889038,0.5362999248504638,0.5073754453659056,0.4836130380630492,0.4612783145904541,0.4397573804855347
backtestResult.results.groupedByAll.profitInfo.profitMargin.positiveProportionCI_95.lowerLimit,0.438968300819397,0.4609925444920858,0.4765994962056478,0.48888018131256106,0.5049192110697427,0.5612849966684976,0.5836767435073852,0.6012728357315062,0.6176268752415975,0.6316930929819742,0.5878649854660034,0.611962744394938,0.6306440782546996,0.648712039788564,0.6632259496053058,0.5462343692779541,0.5732088899612428,0.5947750186920168,0.6144840367635092,0.6329559834798177,0.49971264680226635,0.5289079141616821,0.5525077819824221,0.5742525100708009,0.5954042673110962,0.46370007514953615,0.4926245546340942,0.5163869619369507,0.5387216854095458,0.5602426195144654
backtestResult.results.groupedByAll.profitInfo.profitMargin.positiveProportionCI_95.upperLimit,0.4673401117324829,0.4894500017166138,0.5050782839457195,0.5173672437667847,0.5333893140157064,0.5894526131947837,0.6116212066014608,0.6290033165613811,0.6451262489954631,0.6589618841807048,0.615759196281433,0.6395442899068196,0.6579328775405884,0.6756714836756388,0.6898938496907552,0.5745192050933838,0.6012688112258912,0.6225914478302005,0.6420264053344726,0.6602018737792967,0.5281867106755573,0.5572942876815796,0.5807472229003906,0.6023003260294596,0.6232122182846069,0.49216450055440264,0.5211150979995729,0.5448238515853884,0.5670483366648356,0.588419404029846
backtestResult.results.groupedByAll.profitInfo.profitMargin.meanCI_95.lowerLimit,-0.0006594079779027764,-0.0006994587456241009,-0.0007490142387692083,-0.0007974971026979943,-0.0008173701218001532,-0.0008807563911620925,-0.0009246601956176685,-0.0009742270199698623,-0.0010149161357839408,-0.0010500941342711939,-0.0010474083405882999,-0.001092661454831221,-0.0011491197606231791,-0.0011955525246571765,-0.001241775743378133,-0.0012239648059371062,-0.0012679712409596152,-0.0013254442388876107,-0.001379801213354739,-0.0014152668026696717,-0.001349552327611297,-0.001385567950305794,-0.0014372140433300416,-0.001487656148080294,-0.0015092010477647901,-0.0013931641608826788,-0.0014333945608785053,-0.0014890029626185583,-0.0015426102893830009,-0.0015687809035095104
backtestResult.results.groupedByAll.profitInfo.profitMargin.meanCI_95.upperLimit,-0.0005504356806089424,-0.0005810862171182157,-0.0006206411785915408,-0.0006600059462300416,-0.0006716309092463637,-0.0007484176734304941,-0.0007815711945371981,-0.00082002543310626,-0.0008506894156247895,-0.000876411488364718,-0.0008894884626751188,-0.0009228261109609124,-0.0009671899651383141,-0.0010022879717681843,-0.0010372013221679908,-0.0010399440301784159,-0.0010704580045127958,-0.0011141818128037634,-0.0011555633818111251,-0.0011786921647659256,-0.0011436801360149886,-0.0011653144353830688,-0.0012021636772733188,-0.0012383348177173346,-0.0012467919063455276,-0.0011680669773234892,-0.0011927532485635425,-0.0012324604883154106,-0.001270787769927673,-0.001283231064987807
backtestResult.results.groupedByAll.profitInfo.profitMargin_noFee.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByAll.profitInfo.profitMargin_noFee.summary.mean,0.0002884370246256543,0.000253105476452464,0.00020855603870675358,0.00016465043172189748,0.0001489151429239839,0.00026456366577144844,0.0002260286072159138,0.00018201924023261424,0.0001463516199294638,0.00011589547281926038,0.0001969697964629349,0.00015765477675170223,0.00010725855981675772,6.650763090812638e-05,2.5946060294136585e-05,5.895683520373187e-05,2.1685144865250373e-05,-2.889572143601091e-05,-7.673779057370735e-05,-0.00010600750156013688,-5.023453196924955e-05,-7.905232018674803e-05,-0.0001232714325992039,-0.000166538411462755,-0.00018150509824173226,-8.139781135583257e-05,-0.00011384214010339946,-0.0001614714262762122,-0.00020737912901190532,-0.00022663147906441716
backtestResult.results.groupedByAll.profitInfo.profitMargin_noFee.summary.min,-0.006965729806928695,-0.008068108503861585,-0.00924187029261699,-0.010272865897727664,-0.011375244594660553,-0.009271519665677685,-0.010535672583249616,-0.011799825500821396,-0.013063978418393327,-0.014328131335965107,-0.009271519665677685,-0.010535672583249616,-0.011799825500821396,-0.013063978418393327,-0.014328131335965107,-0.01100191655588229,-0.012289681653196952,-0.013577446750511613,-0.014865211847826274,-0.016152976945140937,-0.01100191655588229,-0.012289681653196952,-0.013577446750511613,-0.014865211847826274,-0.016152976945140937,-0.013211970024355167,-0.0141400663347096,-0.015068162645063887,-0.015996258955418174,-0.016924355265772458
backtestResult.results.groupedByAll.profitInfo.profitMargin_noFee.summary.firstQuartile,-0.0003450700590764467,0,0,0,0,-0.0014192745235054231,-0.0013870081423312092,-0.0011311959304559555,-0.0005245009848807039,0,-0.002316610929787158,-0.0024999245809063757,-0.0026730482620641242,-0.0026303746007215736,-0.0025012786119305427,-0.002911435599624563,-0.0031845898582207157,-0.0034558418376719694,-0.0036885691786481757,-0.0038729327977318176,-0.0033466684932624896,-0.0036598933934822876,-0.0039953981880055086,-0.0042677730449402485,-0.00446516850200583,-0.0035788123683596755,-0.003954518030942937,-0.004311777034162148,-0.004651048092436311,-0.004967768405549996
backtestResult.results.groupedByAll.profitInfo.profitMargin_noFee.summary.median,0,0,0.0005046387235850467,0.0012024408022529099,0.001225456807601652,0.0012992860731707435,0.0013244653893723186,0.0013486606625937821,0.0013669131357761175,0.0013844204147828768,0.0014557847629986878,0.0014999590869644432,0.0015411035670731803,0.0015719632177867435,0.0015967770641392804,0.0015487398445948345,0.0016620803985858052,0.0017437800542860523,0.0018052942685448533,0.0018644971308784542,0.0013632394302104285,0.0016485502019547604,0.0018375233278270322,0.001972091496545047,0.0020765646071096606,-0.0006192513267875132,0.0014112026724020868,0.0017577930655126215,0.002000363925685988,0.002194889567177878
backtestResult.results.groupedByAll.profitInfo.profitMargin_noFee.summary.thirdQuartile,0.0015778948878852966,0.0016052743019034153,0.001624293532558901,0.0016515066690454773,0.00167009387944567,0.0017781540146940026,0.0017983096809377364,0.0018179441041044598,0.001842731876817902,0.001866326191997958,0.0021558500273873705,0.0021891477575050914,0.0022145826009040076,0.002237199580242538,0.002256299968692084,0.002589398264271348,0.002637477284698647,0.002687041884960611,0.0027137804057386188,0.002735522902518422,0.003033271169791427,0.0031045312820264575,0.0031692612365683296,0.0032076690569532735,0.0032493146397059086,0.0034946863544182663,0.0035900230454247077,0.003661466400914584,0.003726332795560823,0.0037713605398653075
backtestResult.results.groupedByAll.profitInfo.profitMargin_noFee.summary.max,0.013763299035659916,0.013763299035659916,0.013763299035659916,0.013763299035659916,0.013763299035659916,0.014815467986445268,0.014815467986445268,0.014815467986445268,0.014815467986445268,0.014815467986445268,0.012985181110579202,0.012985181110579202,0.012985181110579202,0.012985181110579202,0.01586763693723047,0.013917238351496473,0.013917238351496473,0.013917238351496473,0.013917238351496473,0.016919805888015674,0.011869174664677871,0.011869174664677871,0.011869174664677871,0.011869174664677871,0.017971974838801027,0.013820964401043573,0.013820964401043573,0.013820964401043573,0.013820964401043573,0.01902414378958623
backtestResult.results.groupedByAll.profitInfo.profitMargin_noFee.summary.range,0.02072902884258861,0.0218314075395215,0.023005169328276905,0.02403616493338758,0.02513854363032047,0.024086987652122954,0.025351140569694883,0.026615293487266663,0.027879446404838595,0.029143599322410375,0.02225670077625689,0.02352085369382882,0.0247850066114006,0.026049159528972528,0.03019576827319558,0.02491915490737876,0.026206920004693424,0.027494685102008087,0.028782450199322747,0.03307278283315661,0.022871091220560164,0.024158856317874823,0.025446621415189483,0.026734386512504146,0.03412495178394197,0.02703293442539874,0.02796103073575317,0.02888912704610746,0.029817223356461746,0.035948499055358685
backtestResult.results.groupedByAll.profitInfo.profitMargin_noFee.summary.stdDev,0.0019008455105911251,0.0020637621273546032,0.002236664525210835,0.0023943411424394135,0.0025402377208390754,0.002324954302337147,0.0025141780244854954,0.002709705018763586,0.002886353108180145,0.0030531508014016696,0.0027866755730017135,0.0029971572195052433,0.003210677499999012,0.0034108702536317244,0.0036106525693767764,0.0032514317728921183,0.003489890546954133,0.0037328557804605493,0.003962129970931821,0.004180150324832044,0.0036386432684886905,0.0038928115746060237,0.004154336284310455,0.004406518837586039,0.004637812094283353,0.003979042781237067,0.004253746948488877,0.004534784184315837,0.004804797122821149,0.00504736178540615
backtestResult.results.groupedByAll.profitInfo.profitMargin_noFee.negativeCount,2497,2422,2366,2320,2257,1955,1868,1796,1726,1665,1860,1750,1668,1588,1523,2062,1937,1842,1753,1669,2285,2150,2043,1945,1847,2457,2323,2216,2116,2016
backtestResult.results.groupedByAll.profitInfo.profitMargin_noFee.positiveCount,2303,2378,2434,2480,2543,2845,2932,3004,3074,3135,2940,3050,3132,3212,3277,2738,2863,2958,3047,3131,2515,2650,2757,2855,2953,2343,2477,2584,2684,2784
backtestResult.results.groupedByAll.profitInfo.profitMargin_noFee.negativeProportion,0.5202083333333334,0.5045833333333334,0.49291666666666667,0.48333333333333334,0.47020833333333334,0.40729166666666666,0.38916666666666666,0.37416666666666665,0.3595833333333333,0.346875,0.3875,0.3645833333333333,0.3475,0.3308333333333333,0.3172916666666667,0.4295833333333333,0.4035416666666667,0.38375,0.36520833333333336,0.34770833333333334,0.47604166666666664,0.4479166666666667,0.425625,0.40520833333333334,0.38479166666666664,0.511875,0.4839583333333333,0.46166666666666667,0.44083333333333335,0.42
backtestResult.results.groupedByAll.profitInfo.profitMargin_noFee.positiveProportion,0.47979166666666667,0.49541666666666667,0.5070833333333333,0.5166666666666667,0.5297916666666667,0.5927083333333333,0.6108333333333333,0.6258333333333334,0.6404166666666666,0.653125,0.6125,0.6354166666666666,0.6525,0.6691666666666667,0.6827083333333334,0.5704166666666667,0.5964583333333333,0.61625,0.6347916666666666,0.6522916666666667,0.5239583333333333,0.5520833333333334,0.574375,0.5947916666666667,0.6152083333333334,0.488125,0.5160416666666666,0.5383333333333333,0.5591666666666667,0.58
backtestResult.results.groupedByAll.profitInfo.profitMargin_noFee.negativeProportionCI_95.lowerLimit,0.5059640423456828,0.4903357219696045,0.4786750634511313,0.4691031138102214,0.4560057973861694,0.3933488130569458,0.37533953984578455,0.36045571009318034,0.34598977088928207,0.3334019422531128,0.37368478775024416,0.3509509563446045,0.3340185737609863,0.3175239753723144,0.3041373475392659,0.415519749323527,0.38962250868479414,0.3699630832672119,0.35156930446624757,0.3342294359207153,0.4618300040562948,0.43377916018168133,0.41158059597015384,0.3912749687830607,0.370996683438619,0.4976245737075805,0.4697318665186564,0.4474896621704102,0.4267243258158367,0.4059873962402343
backtestResult.results.groupedByAll.profitInfo.profitMargin_noFee.negativeProportionCI_95.upperLimit,0.5344294532140097,0.5188215732574464,0.507165231704712,0.4975831349690756,0.48444826285044357,0.4213505824406941,0.403124230702718,0.3880372556050618,0.3733471711476643,0.3605332612991333,0.40144891738891597,0.37838514645894367,0.36116510391235346,0.34434971173604334,0.3306700873374939,0.44373147010803216,0.4175803168614706,0.3976808834075927,0.37901594320933024,0.36137902736663813,0.49028470516204836,0.4621155261993408,0.4397573804855347,0.41925313472747805,0.39872716426849364,0.5261122274398804,0.4982066456476848,0.47588975270589196,0.45501812616984055,0.4341114807128905
backtestResult.results.groupedByAll.profitInfo.profitMargin_noFee.positiveProportionCI_95.lowerLimit,0.4655705467859904,0.4811784267425538,0.49283476829528805,0.5024168650309246,0.5155517371495564,0.578649417559306,0.5968757692972819,0.611962744394938,0.6266528288523356,0.6394667387008667,0.5985510826110839,0.6216148535410563,0.6388348960876464,0.6556502882639567,0.6693299126625062,0.5562685298919678,0.5824196831385293,0.6023191165924072,0.6209840567906697,0.6386209726333618,0.5097152948379515,0.5378844738006592,0.5602426195144654,0.5807468652725218,0.6012728357315062,0.4738877725601197,0.5017933543523152,0.5241102472941079,0.5449818738301595,0.5658885192871091
backtestResult.results.groupedByAll.profitInfo.profitMargin_noFee.positiveProportionCI_95.upperLimit,0.4940359576543173,0.5096642780303955,0.5213249365488688,0.5308968861897787,0.5439942026138305,0.6066511869430542,0.6246604601542156,0.6395442899068196,0.6540102291107177,0.6665980577468871,0.626315212249756,0.6490490436553955,0.6659814262390136,0.6824760246276855,0.6958626524607341,0.5844802506764729,0.6103774913152058,0.6300369167327882,0.6484306955337524,0.6657705640792848,0.5381699959437052,0.5662208398183187,0.588419404029846,0.6087250312169394,0.6290033165613811,0.5023754262924194,0.5302681334813434,0.5525103378295899,0.5732756741841636,0.5940126037597654
backtestResult.results.groupedByAll.profitInfo.profitMargin_noFee.meanCI_95.lowerLimit,0.00023466179493149806,0.0001947213090836588,0.00014528043428660285,9.69141300690571e-05,7.705140325931192e-05,0.00019879032914835987,0.00015490210061377404,0.00010536124305424007,6.469621947424194e-05,2.952133840303738e-05,0.00011813428974431691,7.28647099049381e-05,1.6427969390388013e-05,-2.9986445188026614e-05,-7.61998901169783e-05,-3.302670025348548e-05,-7.704442822433826e-05,-0.0001344988206310634,-0.00018882709403251412,-0.0002242646364095861,-0.00015317234382605083,-0.00018918059490140868,-0.00024079828402969657,-0.0002911995484791583,-0.0003127095592349166,-0.0001939655809781812,-0.00023418133544635496,-0.00028976121088326087,-0.00034330762371275944,-0.000369422167653999
backtestResult.results.groupedByAll.profitInfo.profitMargin_noFee.meanCI_95.upperLimit,0.0003422122543198105,0.0003114896438212692,0.0002718316431269043,0.00023238673337473784,0.0002207788825886559,0.00033033700239453703,0.00029715511381805357,0.0002586772374109884,0.00022800702038468565,0.00020226960723548337,0.0002758053031815529,0.00024244484359846636,0.00019808915024312744,0.00016300170700427936,0.00012809201070525147,0.00015094037066094921,0.00012041471795483902,7.670737775904157e-05,3.5351512885099416e-05,1.2249633289312332e-05,5.270327988755173e-05,3.107595452791261e-05,-5.744581168711237e-06,-4.1877274446351664e-05,-5.030063724854788e-05,3.116995826651605e-05,6.4970552395560415e-06,-3.3181641669163516e-05,-7.145063431105117e-05,-8.384079047483531e-05
backtestResult.results.groupedByAll.individualResults,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByAll.exitInfo.candlesToExit.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByAll.exitInfo.candlesToExit.summary.mean,4.174643157010915,4.86705849426252,5.4284914637559485,6.025748670584935,6.782255807444726,5.425162187210383,6.1322984244671055,6.748146431881359,7.3806765523632905,8.13044485634847,7.272902810555681,8.183007938210677,8.942930701566207,9.704355288564694,10.596438532503747,9.332143606970405,10.496325845055622,11.454965357967662,12.431450766323756,13.524039470921704,11.407941483803539,12.944618599791015,14.16050156739813,15.36718913270636,16.647230929989526,13.12010008340283,14.89720600500412,16.373019182652214,17.872185154295217,19.382402001668083
backtestResult.results.groupedByAll.exitInfo.candlesToExit.summary.min,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByAll.exitInfo.candlesToExit.summary.firstQuartile,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4,5,5
backtestResult.results.groupedByAll.exitInfo.candlesToExit.summary.median,2,2,2,3,3,3,3,3,4,4,4,5,5,5,6,5,6,7,7,8,7,7,8,9,10,8,9,10,10,11
