,target-0.2_stop-2.0,target-0.2_stop-2.3,target-0.2_stop-2.6,target-0.2_stop-2.9,target-0.2_stop-3.2,target-0.4_stop-2.0,target-0.4_stop-2.3,target-0.4_stop-2.6,target-0.4_stop-2.9,target-0.4_stop-3.2,target-0.6_stop-2.0,target-0.6_stop-2.3,target-0.6_stop-2.6,target-0.6_stop-2.9,target-0.6_stop-3.2,target-0.8_stop-2.0,target-0.8_stop-2.3,target-0.8_stop-2.6,target-0.8_stop-2.9,target-0.8_stop-3.2,target-1.0_stop-2.0,target-1.0_stop-2.3,target-1.0_stop-2.6,target-1.0_stop-2.9,target-1.0_stop-3.2,target-1.2_stop-2.0,target-1.2_stop-2.3,target-1.2_stop-2.6,target-1.2_stop-2.9,target-1.2_stop-3.2
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin.positiveProportionCI_95.lowerLimit,0.6778943353207854,0.7165368117613132,0.7438053660327755,0.7703708321357978,0.8004244304984307,0.7165378798981628,0.7521958516743369,0.7756660621323271,0.7973648984989006,0.8235230177462459,0.7040533195773697,0.7364819058651529,0.757097767196631,0.775044878009004,0.8023428395508587,0.6586050498680991,0.6883066364976227,0.7123520139788018,0.7270181882576863,0.7538112870982434,0.6165903014981884,0.6448513807106114,0.6700923344860337,0.6876468048792452,0.7135297638822,0.5734987447422528,0.6016085393164163,0.630821715256797,0.6539471911949007,0.6791893291521724
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin.positiveProportionCI_95.upperLimit,0.7293164116340152,0.7658819888435371,0.7914102121458689,0.8160412994115565,0.8435892259587071,0.7592739356492095,0.7929483836282514,0.8149108429868779,0.8350489999005895,0.8590956271051646,0.7447949473466183,0.7756641144105132,0.7951311694838921,0.811994065951243,0.8374402932370081,0.7004866600036622,0.7290987733934746,0.7521152027317735,0.7660836235421604,0.7914726147886183,0.6595031451840256,0.6869708660712162,0.7113729909493316,0.728270268936196,0.753045092253199,0.6172914964199306,0.6448523690116871,0.6733340356655672,0.695761470340317,0.7201172122481625
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin.negativeProportionCI_95.lowerLimit,0.27068358836598455,0.23411801115646305,0.20858978785413118,0.1839587005884435,0.15641077404129286,0.24072606435079058,0.20705161637174868,0.1850891570131222,0.16495100009941055,0.14090437289483537,0.25520505265338167,0.22433588558948675,0.20486883051610782,0.18800593404875693,0.16255970676299192,0.2995133399963379,0.2709012266065254,0.24788479726822651,0.23391637645783975,0.2085273852113818,0.34049685481597414,0.31302913392878373,0.2886270090506683,0.2717297310638041,0.2469549077468013,0.38270850358006925,0.3551476309883129,0.32666596433443285,0.3042385296596831,0.2798827877518373
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin.negativeProportionCI_95.upperLimit,0.32210566467921453,0.2834631882386869,0.25619463396722447,0.22962916786420223,0.19957556950156938,0.28346212010183724,0.2478041483256631,0.22433393786767286,0.2026351015010994,0.17647698225375422,0.29594668042263017,0.26351809413484717,0.24290223280336892,0.22495512199099582,0.19765716044914133,0.341394950131901,0.3116933635023774,0.28764798602119823,0.2729818117423135,0.24618871290175645,0.3834096985018114,0.35514861928938846,0.32990766551396616,0.3123531951207549,0.2864702361177998,0.4265012552577472,0.39839146068358383,0.36917828474320313,0.34605280880509925,0.3208106708478275
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin.meanCI_95.lowerLimit,-0.0007465408281896533,-0.0007269010624552798,-0.0007298242610850468,-0.0007055609054584313,-0.0006422322113357859,-0.0007419468269196045,-0.000702367076199903,-0.0006951841669919596,-0.0006767903624035841,-0.0006148802365774945,-0.0007705457529546439,-0.0007382374084759394,-0.0007448519673777578,-0.0007477390308304627,-0.0006755034655603454,-0.0008230222122967319,-0.0008094399603508443,-0.0008045065923779986,-0.0008471739657692698,-0.0007824609749524928,-0.0008165205133743526,-0.0008169762041418502,-0.0008115923999483384,-0.000850350997982483,-0.000797162854175989,-0.0008154273774849068,-0.0008278233126270348,-0.0008067496508533947,-0.0008138475855549794,-0.0007684881632951595
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin.meanCI_95.upperLimit,-0.0005408925540876001,-0.0005065239697419694,-0.0004938002627756092,-0.0004581291861957634,-0.0003867621231924475,-0.0005436690041409104,-0.0004922870451896543,-0.0004724613235284641,-0.00044334131790621343,-0.0003737083929214414,-0.0005513908797063883,-0.0005064996523689942,-0.0004991616558442453,-0.0004901263666407381,-0.0004105508364772387,-0.0005725882116130671,-0.0005431837839072415,-0.0005225999421880696,-0.0005496475038558766,-0.0004747306850778969,-0.0005325825480767608,-0.0005150558808426926,-0.000492463017481512,-0.000514316821479963,-0.0004481231906743562,-0.0004986297683433673,-0.0004910999040469094,-0.00045104830830066436,-0.000441716521673799,-0.00038103918984820314
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin_noFee.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin_noFee.summary.mean,0.0005563357374335932,0.000583307526894895,0.0005882019042842583,0.0006181331812916221,0.0006854002908617197,0.0005572434231651545,0.0006026697337014092,0.0006161578536747383,0.0006398862675886377,0.0007055789144906835,0.0005391048017782061,0.0005776582957183539,0.0005780195807275217,0.0005810900068795076,0.0006569045225582787,0.0005023120839219188,0.0005237796472059115,0.000536522950906789,0.0005017072872559601,0.0005714384644041669,0.000525537877466395,0.0005340631292556692,0.0005480346870980442,0.0005177648317155926,0.000577384132908535,0.0005430398203374032,0.0005406097028063439,0.0005711356784036705,0.0005722512648588621,0.0006252060579994614
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin_noFee.summary.stdDev,0.0018503380315363933,0.00198286184363746,0.0021236462223383832,0.002226288172654193,0.0022986140879402307,0.002064548817714867,0.002187438179265285,0.0023190802516723104,0.0024307657914503784,0.0025111786971856983,0.0024295129528511044,0.00256900461204301,0.0027236802240054253,0.002855849359819778,0.002937218938865111,0.00281920059001383,0.002997314931979967,0.00317349637978334,0.0033493326572316255,0.00346419979879424,0.0032118818224608266,0.00341529670827814,0.0036099641042509115,0.003801189679241492,0.003948306628681205,0.003585404981035765,0.0038109182377545313,0.0040257038833265806,0.004211649745884316,0.004385012510221504
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin_noFee.summary.min,-0.0066045743486883995,-0.007672935826551067,-0.008741297304413535,-0.009154987128490374,-0.010203303851671333,-0.0071147874797902475,-0.008183690473227808,-0.00925259346666517,-0.009154987128490374,-0.010203303851671333,-0.007876121017799234,-0.008945832053882876,-0.010015543089966317,-0.009809312870569681,-0.010625388810984817,-0.007876121017799234,-0.008945832053882876,-0.010015543089966317,-0.009923953432388527,-0.010852016745937332,-0.008689885089193961,-0.00970321604371184,-0.01071654699822972,-0.011729877952747401,-0.012743208907265281,-0.01009618714692058,-0.011086118361301365,-0.01207604957568215,-0.011729877952747401,-0.012743208907265281
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin_noFee.summary.firstQuartile,-0.0008695861095567252,-0.00048251451180457184,0.0012136282732103524,0.0012275132391174656,0.0012486762478731571,-0.0008677279297800696,0.001215424974847599,0.001231181936316477,0.0012453680376982407,0.001258457967714568,-0.0015169025588354372,0.001211637941684401,0.0012352592425807847,0.0012612317731396688,0.0012896451072980193,-0.0023612600660728334,-0.0024114301874475796,-0.0023281538681625253,-0.0020176741603930948,0.0012748364731429683,-0.0027613339481706582,-0.002998165529059742,-0.003137809407174249,-0.0032617592632063165,-0.002995114157312443,-0.0030397742798807872,-0.0033047457697528045,-0.0035687861848851974,-0.003723317013631342,-0.0037786168363680224
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin_noFee.summary.median,0.0013585142724545365,0.0013846794234615213,0.0013950919318256685,0.0014142115213729297,0.0014381665391472792,0.0013948112067078602,0.0014284292439024615,0.0014424867810344246,0.0014579242346029744,0.0014750492295045145,0.0015336677480219055,0.0015764869074630773,0.0016071853785683261,0.001624784176829329,0.0016461929667523235,0.0017356069882381645,0.0018082740216405265,0.0018408632012195045,0.0018621141850263469,0.0018936564695121957,0.001986291073679089,0.0020815431250000896,0.0021439091577743078,0.0021835139572034803,0.0022387832698171546,0.002206266951219582,0.002315188019817018,0.002434197781888192,0.0025182800213863258,0.0026001963958088258
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin_noFee.summary.thirdQuartile,0.0016643308402525979,0.0017096294401820588,0.001722377690827328,0.001740713285521374,0.0017606841038970704,0.001741788687791386,0.0017787005830415187,0.0018060811509693626,0.0018258659338326463,0.0018611846850613088,0.002033252747799868,0.0020719222844533675,0.0020948419769224944,0.002109404830065169,0.002125787864408639,0.002427824263819765,0.0024729481588067,0.0025152454093092308,0.002539370124269333,0.0025736734313868857,0.0028915811074668786,0.0029596521144811135,0.003000066391006107,0.003034576568361845,0.003077875003296977,0.003389557044895096,0.003464177566142964,0.0035115350350610306,0.0035396519968692443,0.00356281441431594
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin_noFee.summary.max,0.005571547146832715,0.005571547146832715,0.005571547146832715,0.005571547146832715,0.005571547146832715,0.006833461837945301,0.006833461837945301,0.006833461837945301,0.006833461837945301,0.006833461837945301,0.005378133894116044,0.005378133894116044,0.00583864136916089,0.00583864136916089,0.00583864136916089,0.006483530724626879,0.006483530724626879,0.006802443887736543,0.006802443887736543,0.006802443887736543,0.007588927555137713,0.007588927555137713,0.007766246406312197,0.007766246406312197,0.007766246406312197,0.008694324385648747,0.008694324385648747,0.00873004892488785,0.00873004892488785,0.00873004892488785
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin_noFee.summary.range,0.012176121495521115,0.013244482973383782,0.01431284445124625,0.01472653427532309,0.015774850998504047,0.013948249317735549,0.015017152311173109,0.01608605530461047,0.015988448966435677,0.017036765689616633,0.013254254911915278,0.01432396594799892,0.01585418445912721,0.01564795423973057,0.01646403018014571,0.014359651742426113,0.015429362778509755,0.01681798697770286,0.01672639732012507,0.017654460633673874,0.016278812644331675,0.017292143598849553,0.018482793404541918,0.019496124359059598,0.02050945531357748,0.018790511532569325,0.01978044274695011,0.020806098500569997,0.020459926877635252,0.02147325783215313
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin_noFee.positiveCount,886,932,961,990,1026,1235,1292,1329,1364,1406,1373,1432,1470,1503,1553,1328,1384,1430,1458,1509,1259,1313,1362,1396,1446,1176,1230,1287,1332,1381
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin_noFee.negativeCount,361,315,286,257,221,435,378,341,306,264,520,461,423,390,340,624,568,522,494,443,712,658,609,575,525,797,743,686,641,592
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin_noFee.positiveProportion,0.7105052125100241,0.7473937449879712,0.7706495589414595,0.7939053728949479,0.8227746591820368,0.7395209580838323,0.7736526946107785,0.795808383233533,0.8167664670658683,0.8419161676646707,0.7253037506603275,0.7564712097200211,0.7765451664025357,0.7939778129952456,0.8203909138932911,0.680327868852459,0.7090163934426229,0.7325819672131147,0.7469262295081968,0.7730532786885246,0.6387620497209539,0.6661593099949265,0.6910197869101978,0.7082699137493658,0.7336377473363774,0.5960466294982261,0.6234161175874303,0.6523061327927014,0.675114039533705,0.6999493157627977
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin_noFee.negativeProportion,0.2894947874899759,0.2526062550120289,0.2293504410585405,0.20609462710505214,0.17722534081796312,0.26047904191616766,0.22634730538922157,0.20419161676646708,0.18323353293413175,0.15808383233532936,0.27469624933967246,0.24352879027997887,0.22345483359746435,0.20602218700475436,0.17960908610670892,0.319672131147541,0.29098360655737704,0.26741803278688525,0.2530737704918033,0.22694672131147542,0.36123795027904615,0.33384069000507355,0.3089802130898021,0.2917300862506342,0.2663622526636225,0.40395337050177393,0.3765838824125697,0.34769386720729856,0.324885960466295,0.3000506842372022
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin_noFee.positiveProportionCI_95.lowerLimit,0.6844559205276258,0.7223127865275099,0.7462933593113708,0.7703708321357978,0.8004244304984307,0.7177622104119399,0.7528139125801132,0.7756660621323271,0.7973648984989006,0.8235230177462459,0.7045941461159071,0.7364819058651529,0.757097767196631,0.775044878009004,0.8023428395508587,0.6591221230929016,0.6883066364976227,0.7123520139788018,0.7270181882576863,0.7538112870982434,0.6171096770791218,0.6448513807106114,0.6700923344860337,0.6876468048792452,0.7135297638822,0.5740141136297041,0.6016085393164163,0.630821715256797,0.6539471911949007,0.6791893291521724
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin_noFee.positiveProportionCI_95.upperLimit,0.735555947065927,0.7713029948634536,0.7937224876813729,0.8160412994115565,0.8435892259587071,0.7604313010941008,0.7935292318195641,0.8149108429868779,0.8350489999005895,0.8590956271051646,0.7453099334926374,0.7756641144105132,0.7951311694838921,0.811994065951243,0.8374402932370081,0.7009853925861297,0.7290987733934746,0.7521152027317735,0.7660836235421604,0.7914726147886183,0.6600027485948599,0.6869708660712162,0.7113729909493316,0.728270268936196,0.753045092253199,0.6177957363679696,0.6448523690116871,0.6733340356655672,0.695761470340317,0.7201172122481625
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin_noFee.negativeProportionCI_95.lowerLimit,0.2644440529340729,0.22869700513654648,0.20627751231862718,0.1839587005884435,0.15641077404129286,0.23956869890589916,0.20647076818043603,0.1850891570131222,0.16495100009941055,0.14090437289483537,0.2546900665073626,0.22433588558948675,0.20486883051610782,0.18800593404875693,0.16255970676299192,0.2990146074138704,0.2709012266065254,0.24788479726822651,0.23391637645783975,0.2085273852113818,0.33999725140514014,0.31302913392878373,0.2886270090506683,0.2717297310638041,0.2469549077468013,0.38220426363203047,0.3551476309883129,0.32666596433443285,0.3042385296596831,0.2798827877518373
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin_noFee.negativeProportionCI_95.upperLimit,0.3155440794723743,0.27768721347249026,0.2537066406886293,0.22962916786420223,0.19957556950156938,0.2822377895880603,0.24718608741988685,0.22433393786767286,0.2026351015010994,0.17647698225375422,0.2954058538840929,0.26351809413484717,0.24290223280336892,0.22495512199099582,0.19765716044914133,0.3408778769070985,0.3116933635023774,0.28764798602119823,0.2729818117423135,0.24618871290175645,0.3828903229208781,0.35514861928938846,0.32990766551396616,0.3123531951207549,0.2864702361177998,0.4259858863702959,0.39839146068358383,0.36917828474320313,0.34605280880509925,0.3208106708478275
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin_noFee.meanCI_95.lowerLimit,0.00045363491535804247,0.0004732511275056876,0.0004703314346108363,0.0004945656916698404,0.0005578184369288532,0.00045822340713226064,0.0004977556906314298,0.0005049299855169244,0.0005233017307753896,0.0005851376089990488,0.00042965877922958155,0.00046192837694297885,0.0004553217507522107,0.000452438149698211,0.0005245870842684242,0.0003772452538783176,0.0003908112168952299,0.00039573866837639993,0.00035312246513111243,0.00041775784692431913,0.0003837391554404037,0.00038328401117392925,0.00038866135867642395,0.00034994924307047055,0.0004030735993768882,0.0003848309803533667,0.00037244991141369095,0.00039349829995713903,0.00038640887766975006,0.0004317139012620599
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin_noFee.meanCI_95.upperLimit,0.0006590365595091439,0.0006933639262841025,0.0007060723739576802,0.0007417006709134038,0.0008129821447945861,0.0006562634391980484,0.0007075837767713887,0.0007273857218325523,0.0007564708044018857,0.0008260202199823182,0.0006485508243268307,0.0006933882144937288,0.0007007174107028326,0.0007097418640608043,0.0007892219608481332,0.00062737891396552,0.0006567480775165932,0.000677307233437178,0.0006502921093808078,0.0007251190818840146,0.0006673365994923862,0.0006848422473374092,0.0007074080155196645,0.0006855804203607147,0.0007516946664401818,0.0007012486603214397,0.0007087694941989968,0.0007487730568502021,0.0007580936520479743,0.0008186982147368628
backtestResult.results.groupedByEntryType.bearish.exitInfo.priceTargetsReached.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByEntryType.bearish.exitInfo.priceTargetsReached.summary.mean,0.704089815557337,0.7417802726543711,0.7682437850842021,0.7939053728949484,0.8227746591820362,0.7383233532934136,0.7730538922155687,0.7958083832335312,0.8167664670658684,0.8419161676646706,0.7247754886423659,0.7564712097200209,0.7765451664025356,0.7939778129952452,0.8203909138932904,0.679815573770492,0.709016393442623,0.7325819672131152,0.7469262295081975,0.7730532786885247,0.6382546930492117,0.6661593099949258,0.6910197869101986,0.7082699137493662,0.7336377473363784,0.5955397871262037,0.6234161175874299,0.652306132792702,0.6751140395337057,0.6999493157627988
backtestResult.results.groupedByEntryType.bearish.exitInfo.priceTargetsReached.summary.stdDev,0.4566339454584933,0.43783104677195006,0.42212340048881003,0.4046615223861061,0.3820124959920621,0.4396791311852013,0.41898292295057343,0.40323040875164956,0.3869737396878529,0.36492886792904766,0.4467453536238504,0.42932492098714525,0.4166707151666922,0.4045534608413632,0.38396294439153056,0.46666682546548605,0.4543323608815893,0.44272569550270335,0.43488426580213285,0.41896519078706734,0.4806275488174596,0.4717032675072172,0.46219024486775834,0.4546740900082335,0.44216806492600197,0.49091169796217005,0.48465195023214674,0.4763589544627588,0.46845095564030714,0.45839586852160363
backtestResult.results.groupedByEntryType.bearish.exitInfo.priceTargetsReached.summary.min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByEntryType.bearish.exitInfo.priceTargetsReached.summary.firstQuartile,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByEntryType.bearish.exitInfo.priceTargetsReached.summary.median,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByEntryType.bearish.exitInfo.priceTargetsReached.summary.thirdQuartile,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByEntryType.bearish.exitInfo.priceTargetsReached.summary.max,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByEntryType.bearish.exitInfo.priceTargetsReached.summary.range,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByEntryType.bearish.exitInfo.priceTargetsReached.positiveCount,878,925,958,990,1026,1233,1291,1329,1364,1406,1372,1432,1470,1503,1553,1327,1384,1430,1458,1509,1258,1313,1362,1396,1446,1175,1230,1287,1332,1381
backtestResult.results.groupedByEntryType.bearish.exitInfo.priceTargetsReached.negativeCount,369,322,289,257,221,437,379,341,306,264,521,461,423,390,340,625,568,522,494,443,713,658,609,575,525,798,743,686,641,592
backtestResult.results.groupedByEntryType.bearish.exitInfo.priceTargetsReached.positiveProportion,0.7040898155573376,0.7417802726543705,0.7682437850842021,0.7939053728949479,0.8227746591820368,0.7383233532934131,0.7730538922155689,0.795808383233533,0.8167664670658683,0.8419161676646707,0.7247754886423666,0.7564712097200211,0.7765451664025357,0.7939778129952456,0.8203909138932911,0.6798155737704918,0.7090163934426229,0.7325819672131147,0.7469262295081968,0.7730532786885246,0.6382546930492136,0.6661593099949265,0.6910197869101978,0.7082699137493658,0.7336377473363774,0.5955397871262037,0.6234161175874303,0.6523061327927014,0.675114039533705,0.6999493157627977
backtestResult.results.groupedByEntryType.bearish.exitInfo.priceTargetsReached.negativeProportion,0.29591018444266237,0.25821972734562953,0.23175621491579793,0.20609462710505214,0.17722534081796312,0.2616766467065868,0.22694610778443114,0.20419161676646708,0.18323353293413175,0.15808383233532936,0.2752245113576334,0.24352879027997887,0.22345483359746435,0.20602218700475436,0.17960908610670892,0.3201844262295082,0.29098360655737704,0.26741803278688525,0.2530737704918033,0.22694672131147542,0.3617453069507864,0.33384069000507355,0.3089802130898021,0.2917300862506342,0.2663622526636225,0.40446021287379624,0.3765838824125697,0.34769386720729856,0.324885960466295,0.3000506842372022
backtestResult.results.groupedByEntryType.bearish.exitInfo.priceTargetsReached.positiveProportionCI_95.lowerLimit,0.6778943353207854,0.7165368117613132,0.7438053660327755,0.7703708321357978,0.8004244304984307,0.7165378798981628,0.7521958516743369,0.7756660621323271,0.7973648984989006,0.8235230177462459,0.7040533195773697,0.7364819058651529,0.757097767196631,0.775044878009004,0.8023428395508587,0.6586050498680991,0.6883066364976227,0.7123520139788018,0.7270181882576863,0.7538112870982434,0.6165903014981884,0.6448513807106114,0.6700923344860337,0.6876468048792452,0.7135297638822,0.5734987447422528,0.6016085393164163,0.630821715256797,0.6539471911949007,0.6791893291521724
backtestResult.results.groupedByEntryType.bearish.exitInfo.priceTargetsReached.positiveProportionCI_95.upperLimit,0.7293164116340152,0.7658819888435371,0.7914102121458689,0.8160412994115565,0.8435892259587071,0.7592739356492095,0.7929483836282514,0.8149108429868779,0.8350489999005895,0.8590956271051646,0.7447949473466183,0.7756641144105132,0.7951311694838921,0.811994065951243,0.8374402932370081,0.7004866600036622,0.7290987733934746,0.7521152027317735,0.7660836235421604,0.7914726147886183,0.6595031451840256,0.6869708660712162,0.7113729909493316,0.728270268936196,0.753045092253199,0.6172914964199306,0.6448523690116871,0.6733340356655672,0.695761470340317,0.7201172122481625
backtestResult.results.groupedByEntryType.bearish.exitInfo.priceTargetsReached.negativeProportionCI_95.lowerLimit,0.27068358836598455,0.23411801115646305,0.20858978785413118,0.1839587005884435,0.15641077404129286,0.24072606435079058,0.20705161637174868,0.1850891570131222,0.16495100009941055,0.14090437289483537,0.25520505265338167,0.22433588558948675,0.20486883051610782,0.18800593404875693,0.16255970676299192,0.2995133399963379,0.2709012266065254,0.24788479726822651,0.23391637645783975,0.2085273852113818,0.34049685481597414,0.31302913392878373,0.2886270090506683,0.2717297310638041,0.2469549077468013,0.38270850358006925,0.3551476309883129,0.32666596433443285,0.3042385296596831,0.2798827877518373
backtestResult.results.groupedByEntryType.bearish.exitInfo.priceTargetsReached.negativeProportionCI_95.upperLimit,0.32210566467921453,0.2834631882386869,0.25619463396722447,0.22962916786420223,0.19957556950156938,0.28346212010183724,0.2478041483256631,0.22433393786767286,0.2026351015010994,0.17647698225375422,0.29594668042263017,0.26351809413484717,0.24290223280336892,0.22495512199099582,0.19765716044914133,0.341394950131901,0.3116933635023774,0.28764798602119823,0.2729818117423135,0.24618871290175645,0.3834096985018114,0.35514861928938846,0.32990766551396616,0.3123531951207549,0.2864702361177998,0.4265012552577472,0.39839146068358383,0.36917828474320313,0.34605280880509925,0.3208106708478275
backtestResult.results.groupedByEntryType.bearish.exitInfo.priceTargetsReached.meanCI_95.lowerLimit,0.6787448889618166,0.7174789786922393,0.7448143254348586,0.7714451141189402,0.801571507804911,0.7172354360469344,0.7529586077679019,0.7764686218304888,0.7982064090137598,0.8244134270933935,0.7046502606665981,0.7371307468803789,0.7577747571178397,0.7757532683821333,0.8030939420782621,0.6591130594640543,0.688861067013223,0.7129415416571955,0.7276336694993886,0.7544669288927855,0.6170358637273455,0.645334471409563,0.6706149309167999,0.6881968822789549,0.7141168340547138,0.5738779188909585,0.6020304656881907,0.6312864159126886,0.6544432693771205,0.6797222343045343
backtestResult.results.groupedByEntryType.bearish.exitInfo.priceTargetsReached.meanCI_95.upperLimit,0.7294347421528573,0.7660815666165028,0.7916732447335456,0.8163656316709567,0.8439778105591613,0.7594112705398928,0.7931491766632356,0.8151481446365736,0.835326525117977,0.8594189082359477,0.7449007166181336,0.7758116725596629,0.7953155756872314,0.812202357608357,0.8376878857083188,0.7005180880769296,0.729171719872023,0.7522223927690349,0.7662187895170065,0.7916396284842638,0.6594735223710778,0.6869841485802886,0.7114246429035973,0.7283429452197775,0.753158660618043,0.6172016553614489,0.644801769486669,0.6733258496727154,0.695784809690291,0.7201763972210634
backtestResult.results.groupedByEntryType.bearish.exitInfo.candlesToExit.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByEntryType.bearish.exitInfo.candlesToExit.summary.mean,6.294306335204492,7.3376102646351224,8.408179631114676,9.51323175621492,11.105052125100245,8.783832335329347,10.006586826347295,11.029940119760465,12.214970059880219,13.90419161676646,12.225567881669317,13.76597992604331,15.193343898573707,16.87902799788694,18.979926043317473,16.28739754098363,18.332991803278702,20.300717213114755,22.30891393442622,25.040471311475407,20.457128361237924,23.013191273465228,25.371385083713825,27.78031456113652,31.03348554033487,24.460212873796245,27.52660922453118,30.272681196148003,33.21287379624936,36.98428788646731
backtestResult.results.groupedByEntryType.bearish.exitInfo.candlesToExit.summary.stdDev,8.082191626579261,9.82645829213586,11.693834945669755,14.09653520252082,17.550048546658147,11.668040865335668,13.71775160637334,15.138594846316424,17.914680721397534,21.418211099944813,15.477096945818282,17.810657443104738,19.98608443129581,24.149565863622385,29.247280255095667,19.753578917527918,23.070941729698983,25.829890216542093,29.37131036097344,34.82319553974593,23.835297028563765,27.338317107077977,30.248817119287526,33.80172010915346,39.22575419102854,28.10973612587325,32.54631473683532,35.704197296997975,39.90235669074502,45.16618240368742
backtestResult.results.groupedByEntryType.bearish.exitInfo.candlesToExit.summary.min,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByEntryType.bearish.exitInfo.candlesToExit.summary.firstQuartile,1,1,1,2,2,2,2,2,2,2,3,3,3,4,4,4,5,5,5,5,6,7,7,7,8,8,8,9,9,10
backtestResult.results.groupedByEntryType.bearish.exitInfo.candlesToExit.summary.median,3,4,4,4,5,5,5,6,6,6,7,8,8,8,9,10,11,12,12.5,13,13,14,16,16,17,16,18,19,20,22
backtestResult.results.groupedByEntryType.bearish.exitInfo.candlesToExit.summary.thirdQuartile,8,9,10,10,12,11,12,13,14,15,16,17,19,20,23,21,24,27,28.75,32,27,31,34,36,40,31,35,39,42.5,47
backtestResult.results.groupedByEntryType.bearish.exitInfo.candlesToExit.summary.max,65,92,93,122,164,193,193,193,259,315,208,208,239,262,387,239,320,323,325,394,241,322,325,327,396,241,322,325,373,398
backtestResult.results.groupedByEntryType.bearish.exitInfo.candlesToExit.summary.range,64,91,92,121,163,192,192,192,258,314,207,207,238,261,386,238,319,322,324,393,240,321,324,326,395,240,321,324,372,397
backtestResult.results.groupedByEntryType.bearish.exitInfo.candlesToExit.positiveCount,1247,1247,1247,1247,1247,1670,1670,1670,1670,1670,1893,1893,1893,1893,1893,1952,1952,1952,1952,1952,1971,1971,1971,1971,1971,1973,1973,1973,1973,1973
backtestResult.results.groupedByEntryType.bearish.exitInfo.candlesToExit.negativeCount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByEntryType.bearish.exitInfo.candlesToExit.positiveProportion,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
