,target-0.2_stop-2.0,target-0.2_stop-2.3,target-0.2_stop-2.6,target-0.2_stop-2.9,target-0.2_stop-3.2,target-0.4_stop-2.0,target-0.4_stop-2.3,target-0.4_stop-2.6,target-0.4_stop-2.9,target-0.4_stop-3.2,target-0.6_stop-2.0,target-0.6_stop-2.3,target-0.6_stop-2.6,target-0.6_stop-2.9,target-0.6_stop-3.2,target-0.8_stop-2.0,target-0.8_stop-2.3,target-0.8_stop-2.6,target-0.8_stop-2.9,target-0.8_stop-3.2,target-1.0_stop-2.0,target-1.0_stop-2.3,target-1.0_stop-2.6,target-1.0_stop-2.9,target-1.0_stop-3.2,target-1.2_stop-2.0,target-1.2_stop-2.3,target-1.2_stop-2.6,target-1.2_stop-2.9,target-1.2_stop-3.2
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin.summary.min,-0.012301695190057546,-0.014024252869421385,-0.015746810548785226,-0.017469368228148922,-0.019191925907512904,-0.013680227506533391,-0.015430477157523634,-0.01718072680851405,-0.018930976459504294,-0.02068122611049471,-0.01519137656108289,-0.01719750718981985,-0.019367476206677,-0.02153744522353415,-0.023707414240391293,-0.01573391993419257,-0.0174877155500317,-0.019367476206677,-0.02153744522353415,-0.023707414240391293,-0.0169544496418422,-0.0186851593816132,-0.020415869121384194,-0.022146578861155192,-0.023877288600926187,-0.018031487330442374,-0.019668159888822347,-0.021304832447202316,-0.022941505005582456,-0.024578177563962262
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin.summary.firstQuartile,-0.0016401090275035514,-0.0008671996669088957,1.1438226828969864e-05,3.023628957260476e-05,5.7435321589235854e-05,-0.0030074937681490695,-0.0026384307721477912,-0.0005116937201897727,3.627574176680802e-05,7.15135788453882e-05,-0.004043773839526568,-0.00407409599311272,-0.003794024617622153,-0.0030721788332864442,7.286735489962537e-05,-0.004645692274751684,-0.004830035540091167,-0.004834648184924595,-0.004900917544662275,-0.004373069959706833,-0.005121260390530229,-0.005482624782317279,-0.005756263705637231,-0.0059688928057874575,-0.005915591957889455,-0.005619549756302276,-0.0059072526930611605,-0.006310552023653095,-0.006578971656773683,-0.006819026497011832
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin.summary.median,0.0005547338143439046,0.0006085533590353663,0.0006337946041711428,0.0006489129173264132,0.000671707668031275,0.0005950678030676,0.0006439778639162619,0.0006855011782505841,0.0007259252874772299,0.0007654773793851487,0.0009524056122830148,0.0010452688614710597,0.0011097919579017889,0.0011499564174732016,0.0012393582266945471,0.0012462567313748672,0.0014006843818604722,0.0014935772653436228,0.0015840345597730064,0.0016993460785134935,0.0012855191914351118,0.0015689058218983087,0.0017110017265212871,0.0018837879144661895,0.002054957303962823,0.001189828322509809,0.001619831355776559,0.001904808659524732,0.0020602270335783007,0.0022855943583795055
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin.summary.thirdQuartile,0.001644502238548728,0.00168710462631195,0.0017132579332750347,0.0017230765098734395,0.0017633877583180504,0.0017155727889593066,0.0017612484821261983,0.0018099479120968526,0.0018317835582071025,0.0018969041995283637,0.0022763437711863896,0.002342946418532187,0.0023710110829119613,0.0024217475945484245,0.002528470311836641,0.002942668899527347,0.0030087316138805685,0.0030766944487425917,0.0031268551436442206,0.003234166143101784,0.003552497076859064,0.0036497270685678417,0.0037424031641617875,0.003792654076757442,0.003928061044707188,0.0042005082824599655,0.004353857847051503,0.004449282976183614,0.004525224544910165,0.004613492782731477
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin.summary.max,0.016260135829286447,0.015870477456225496,0.015480819083164852,0.0150911607101039,0.014701502337043103,0.015549229765092718,0.015549229765092718,0.015549229765092718,0.015549229765092718,0.015549229765092718,0.01687215980809381,0.01687215980809381,0.01687215980809381,0.01687215980809381,0.01687215980809381,0.01823176656613864,0.01823176656613864,0.01823176656613864,0.01823176656613864,0.01823176656613864,0.019591373324183634,0.019591373324183634,0.019591373324183634,0.019591373324183634,0.019591373324183634,0.020950980082228628,0.020950980082228628,0.020950980082228628,0.020950980082228628,0.020950980082228628
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin.summary.range,0.028561831019343994,0.02989473032564688,0.031227629631950075,0.03256052893825282,0.033893428244556004,0.02922945727162611,0.030979706922616354,0.03272995657360677,0.034480206224597014,0.03623045587558743,0.0320635363691767,0.03406966699791366,0.03623963601477081,0.03840960503162796,0.0405795740484851,0.03396568650033121,0.03571948211617034,0.037599242772815636,0.039769211789672784,0.04193918080652993,0.036545822966025834,0.03827653270579683,0.04000724244556783,0.04173795218533882,0.04346866192510982,0.038982467412671,0.040619139971050974,0.04225581252943095,0.04389248508781109,0.04552915764619089
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin.positiveCount,1323,1362,1380,1400,1427,1429,1475,1514,1546,1583,1394,1448,1495,1529,1577,1328,1391,1435,1472,1521,1242,1308,1353,1395,1449,1163,1229,1282,1323,1383
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin.negativeCount,507,468,450,430,403,592,546,507,475,438,678,624,577,543,495,756,693,649,612,563,847,781,736,694,640,926,860,807,766,706
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin.positiveProportion,0.7229508196721312,0.7442622950819672,0.7540983606557377,0.7650273224043715,0.7797814207650273,0.7070757050964869,0.7298367144977734,0.7491340920336467,0.7649678377041069,0.7832756061355765,0.6727799227799228,0.6988416988416989,0.7215250965250966,0.737934362934363,0.7611003861003861,0.6372360844529751,0.6674664107485605,0.6885796545105566,0.7063339731285988,0.7298464491362764,0.5945428434657731,0.6261369076112973,0.6476783149832456,0.6677836285303973,0.6936333173767353,0.5567257060794638,0.588319770224988,0.6136907611297271,0.63331737673528,0.6620392532312112
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin.negativeProportion,0.27704918032786885,0.25573770491803277,0.2459016393442623,0.23497267759562843,0.22021857923497268,0.2929242949035131,0.2701632855022266,0.2508659079663533,0.23503216229589313,0.21672439386442355,0.32722007722007723,0.30115830115830117,0.2784749034749035,0.26206563706563707,0.2388996138996139,0.362763915547025,0.33253358925143955,0.31142034548944336,0.29366602687140114,0.2701535508637236,0.4054571565342269,0.37386309238870274,0.3523216850167544,0.3322163714696027,0.3063666826232647,0.44327429392053613,0.41168022977501195,0.38630923887027285,0.36668262326471995,0.3379607467687889
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin.positiveProportionCI_95.lowerLimit,0.7018285344858638,0.7236189420105978,0.7336999861920466,0.7449111521569758,0.7600804459201833,0.686697756518591,0.7099052987907972,0.729635870026103,0.7458570651168106,0.7646636075751725,0.6521020211768427,0.6785730928988071,0.7016775414750382,0.7184292542888391,0.7421384925547714,0.6161702278708313,0.6467735872616466,0.6682041647795751,0.6862576241227806,0.7102265916264219,0.5731283784083854,0.6049889271883602,0.6267613967449943,0.6471217289217469,0.6733623028029776,0.535118775027628,0.5668601387137143,0.5924200310896548,0.6122361106014297,0.6412974915018261
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin.positiveProportionCI_95.upperLimit,0.7433566484294953,0.7641208336001536,0.773680890192751,0.7842916686678192,0.7985821249706498,0.7268539949669099,0.7491005242077329,0.7679099904494024,0.7833046212401618,0.8010636999251994,0.692966549553006,0.7185417970635257,0.7407441820417131,0.7567647322724684,0.779323334859605,0.6579133398015761,0.6876840023985293,0.7084283297899359,0.7258217897616512,0.7488127651690522,0.6156923687589289,0.6469333844073026,0.6681850756567139,0.6879717953299836,0.7133562335447583,0.5781771895872913,0.6095237896281488,0.6346372619891862,0.6540221656664186,0.6823238082454788
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin.negativeProportionCI_95.lowerLimit,0.2566433515705046,0.23587916639984632,0.22631910980724895,0.21570833133218068,0.20141787502935024,0.27314600503309006,0.2508994757922671,0.23209000955059764,0.21669537875983813,0.19893630007480056,0.30703345044699415,0.2814582029364744,0.2592558179582868,0.24323526772753148,0.22067666514039502,0.34208666019842404,0.3123159976014707,0.291571670210064,0.2741782102383487,0.25118723483094785,0.38430763124107126,0.35306661559269725,0.3318149243432863,0.3120282046700163,0.28664376645524176,0.42182281041270875,0.3904762103718511,0.3653627380108137,0.3459778343335814,0.31767619175452144
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin.negativeProportionCI_95.upperLimit,0.2981714655141362,0.27638105798940193,0.26630001380795343,0.2550888478430243,0.2399195540798166,0.31330224348140906,0.29009470120920283,0.27036412997389714,0.25414293488318945,0.23533639242482737,0.3478979788231573,0.32142690710119304,0.2983224585249618,0.2815707457111608,0.2578615074452286,0.3838297721291687,0.3532264127383534,0.3317958352204247,0.3137423758772192,0.28977340837357835,0.4268716215916146,0.39501107281163983,0.3732386032550058,0.3528782710782531,0.3266376971970226,0.46488122497237194,0.4331398612862857,0.4075799689103451,0.3877638893985702,0.3587025084981741
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin.meanCI_95.lowerLimit,-0.0001231055589368603,-0.0001749974171641299,-0.0002808187721422508,-0.0003556658500770013,-0.0003865863115147075,-0.0004266751653371147,-0.0004643762919019165,-0.0004892833091261569,-0.0005120888738751771,-0.0004935748069012592,-0.000468443269506073,-0.000486011533805495,-0.0004939000092578957,-0.0005301384771843319,-0.0004637631380860941,-0.0004722217941512131,-0.00044862110136218445,-0.0004709217802554328,-0.0004981860127198383,-0.0004371590797899007,-0.0005402015235847528,-0.0005069740033165201,-0.0005324982024789843,-0.0005418207981559085,-0.00045685292032960603,-0.0006359777777170791,-0.0005887619454168682,-0.0005683903973039157,-0.000584017596727527,-0.0004564596529400449
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin.meanCI_95.upperLimit,0.00018114585154368972,0.0001508932510412882,6.777027929211908e-05,1.0232376659592587e-05,-2.7562888288247068e-06,-9.973580781650465e-05,-0.00011634007766234518,-0.00012377273461197603,-0.00013115323854068315,-9.634836226879358e-05,-9.512567641105048e-05,-9.023627256176542e-05,-7.839171663082261e-05,-9.594853093875474e-05,-1.2339449595743222e-05,-5.272553028818025e-05,-5.879422324874835e-06,-6.388815789928524e-06,-1.4182586403075058e-05,6.64508164219755e-05,-7.002541243385341e-05,-1.2158283511064629e-05,-1.4388590031886792e-05,-2.9587035309152276e-06,0.00010362182057049822,-0.00012054562341041455,-4.659036404721723e-05,-1.5378289204322627e-06,6.259454873673608e-06,0.00015584255884728095
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin_noFee.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin_noFee.summary.mean,0.0012282657747507823,0.0011872428025069138,0.0010928839377601352,0.0010267708308348217,0.00100484259705011,0.0009363906023537275,0.0009092704678480343,0.000893120022930295,0.0008780450893721637,0.0009046725888124402,0.0009178338973867821,0.0009115020699163289,0.0009134777379306519,0.0008866123546281123,0.0009615146281584868,0.0009371215490482057,0.0009723027066895634,0.0009609113483471246,0.0009434033689968824,0.001014148591640064,0.0008945328803432961,0.0009400255809237066,0.000926164970799835,0.0009272173525955361,0.0010228766934343159,0.0008214723730327703,0.0008819852598049065,0.0009146580705133888,0.000910747807830924,0.0010491521467937664
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin_noFee.summary.stdDev,0.0033162779604248393,0.0035521414305714123,0.003799549151444609,0.003988215611452908,0.004183668508790469,0.003744925143800277,0.003986578977652354,0.0041867389451169254,0.00436342522280681,0.004550028211861078,0.004329782813194289,0.004590249577614744,0.004819115673711308,0.005035787762719619,0.005235666799653852,0.004879437213972267,0.005149819941129615,0.005403288727906091,0.005629762487780321,0.005857818246751471,0.0054754845657500025,0.005762427678542139,0.006033699116223967,0.0062753742953136175,0.006527066604424575,0.006002518500331976,0.006313915265731214,0.006601340254488969,0.006874132498240628,0.007130628780797597
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin_noFee.summary.min,-0.011087661575997856,-0.012808153425644304,-0.01452864527529075,-0.016249137124937058,-0.017969628974583506,-0.012464540645642161,-0.014212691256475335,-0.01596084186730851,-0.017708992478141686,-0.019457143088975032,-0.013973877408700998,-0.015977602124231407,-0.018144968739709163,-0.02031233535518692,-0.022479701970664675,-0.01451577012016005,-0.016267462443235858,-0.018144968739709163,-0.02031233535518692,-0.022479701970664675,-0.01573483607041484,-0.017463470203861877,-0.019192104337308915,-0.020920738470755953,-0.022649372604202987,-0.01681058208879079,-0.01844529181779825,-0.020080001546805868,-0.02171471127581349,-0.023349421004820948
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin_noFee.summary.firstQuartile,-0.00043886164510001813,0.00033312078042303214,0.0012107049409283387,0.0012294804595230496,0.001256646872272977,-0.0018046065079832885,-0.001435986122011383,0.0006882003758168272,0.001235512668720521,0.001270708245750624,-0.002839643788949352,-0.0028699295777702815,-0.0025901940863996675,-0.001869213997587905,0.0012720603982476712,-0.0034408403551738327,-0.0036249625412424196,-0.003629569654221099,-0.0036957595384124707,-0.0031685449907366,-0.003915838131417,-0.0042767691459603095,-0.004550079899474152,-0.004762453997705349,-0.0047092170724712355,-0.00441352990850331,-0.004700887808760124,-0.00510370347035671,-0.0053718011930637445,-0.005611568140229524
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin_noFee.summary.median,0.0017533489646764466,0.0018071039646412172,0.0018323149384455984,0.0018474151205036726,0.0018701825339100375,0.0017936345816367246,0.0018424859856065777,0.001883959501842517,0.0019243351312259783,0.0019638397890840123,0.0021505438426100794,0.0022432957227205863,0.0023077414378643475,0.0023478577289853513,0.0024371523203663053,0.002444042551804894,0.0025982850002311854,0.002691066479096969,0.002781415289863138,0.0028965885177557596,0.0024832579251652604,0.00276630469558767,0.0029082301873728407,0.0030808091562237495,0.003251773265621043,0.0023876818164265392,0.0028171691554697105,0.0031018046915141464,0.003257036675352936,0.003482133721531565
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin_noFee.summary.thirdQuartile,0.0028418104509350564,0.0028843617464882065,0.002910483688302058,0.0029202904896737793,0.0029605533936268615,0.002912795767825295,0.0029584166830270552,0.003007057708724407,0.0030288671677715182,0.0030939097111819525,0.003472894228386628,0.003539417000480692,0.003567448007457718,0.003618123671788625,0.0037247183986103636,0.004138420246039965,0.004204403732672569,0.00427228506103679,0.00432238559919856,0.004429567902674407,0.0047475170683719614,0.004844630454054225,0.00493719540502033,0.004987386052679749,0.0051226306297025345,0.005394751126814381,0.005547916782273947,0.005643227469915912,0.0057190779634052405,0.0058072403428561185
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin_noFee.summary.max,0.017439915798309873,0.01705072473491088,0.01666153367151204,0.016272342608113045,0.01588315154471405,0.016729862309847757,0.016729862309847757,0.016729862309847757,0.016729862309847757,0.016729862309847757,0.018051205788735657,0.018051205788735657,0.018051205788735657,0.018051205788735657,0.018051205788735657,0.019409181997000792,0.019409181997000792,0.019409181997000792,0.019409181997000792,0.019409181997000792,0.020767158205265927,0.020767158205265927,0.020767158205265927,0.020767158205265927,0.020767158205265927,0.022125134413531228,0.022125134413531228,0.022125134413531228,0.022125134413531228,0.022125134413531228
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin_noFee.summary.range,0.02852757737430773,0.029858878160555182,0.031190178946802788,0.0325214797330501,0.033852780519297555,0.029194402955489918,0.03094255356632309,0.03269070417715626,0.03443885478798944,0.03618700539882279,0.03202508319743665,0.034028807912967064,0.03619617452844482,0.038363541143922576,0.04053090775940033,0.033924952117160845,0.035676644440236646,0.03755415073670995,0.03972151735218771,0.04188888396766546,0.036501994275680766,0.038230628409127804,0.03995926254257484,0.04168789667602188,0.04341653080946892,0.03893571650232202,0.040570426231329476,0.04220513596033709,0.04383984568934472,0.04547455541835217
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin_noFee.positiveCount,1360,1382,1394,1413,1438,1447,1482,1520,1552,1589,1409,1456,1501,1532,1582,1342,1397,1441,1475,1525,1256,1313,1358,1398,1453,1177,1235,1288,1326,1387
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin_noFee.negativeCount,470,448,436,417,392,574,539,501,469,432,663,616,571,540,490,742,687,643,609,559,833,776,731,691,636,912,854,801,763,702
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin_noFee.positiveProportion,0.7431693989071039,0.7551912568306011,0.7617486338797814,0.7721311475409836,0.7857923497267759,0.7159821870361207,0.7333003463631865,0.752102919346858,0.7679366650173182,0.7862444334487877,0.680019305019305,0.7027027027027027,0.7244208494208494,0.7393822393822393,0.7635135135135135,0.6439539347408829,0.6703454894433781,0.6914587332053743,0.7077735124760077,0.7317658349328215,0.601244614648157,0.6285303973192915,0.6500718046912398,0.6692197223551939,0.6955481091431307,0.5634274772618477,0.5911919578745811,0.6165629487793203,0.6347534705600766,0.6639540449976065
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin_noFee.negativeProportion,0.2568306010928962,0.2448087431693989,0.23825136612021858,0.2278688524590164,0.21420765027322405,0.2840178129638793,0.26669965363681347,0.247897080653142,0.23206333498268183,0.21375556655121228,0.319980694980695,0.2972972972972973,0.27557915057915056,0.2606177606177606,0.23648648648648649,0.3560460652591171,0.32965451055662187,0.30854126679462573,0.29222648752399233,0.2682341650671785,0.39875538535184296,0.3714696026807085,0.3499281953087602,0.3307802776448061,0.3044518908568693,0.4365725227381522,0.4088080421254189,0.3834370512206797,0.3652465294399234,0.3360459550023935
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin_noFee.positiveProportionCI_95.lowerLimit,0.7224996598040472,0.7348209360258173,0.7415443253647434,0.7522110923391874,0.7662692419166772,0.6957736291371024,0.7134421800163229,0.7326708779011784,0.748904055029611,0.7677178531516489,0.6594509415644936,0.6825043961808488,0.7046318109431322,0.7199121939169394,0.7446080027399837,0.6229607770630585,0.6496963812156282,0.6711299350760491,0.687726445481782,0.7121892899789645,0.5798823391780608,0.6073974821201176,0.6291767812448577,0.648579763190606,0.6753113483229911,0.5418441538721708,0.5697538522854555,0.5953243797963291,0.6136922000868574,0.6432384072792705
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin_noFee.positiveProportionCI_95.upperLimit,0.7630579380389773,0.774739049692623,0.781107284462517,0.7911746916223744,0.8043936640838456,0.7355664841672208,0.752479964704103,0.7708003569333521,0.7861905482545577,0.8039388906713878,0.7000815711886725,0.7223226186391469,0.7435746432271242,0.7581722009135949,0.7816678640004749,0.6645362180391337,0.6905188203544396,0.7112463147534976,0.7272371449534587,0.7506874435922692,0.6223244491292278,0.6492957612325725,0.6705407032617374,0.6893862354064912,0.7152313772943844,0.5848344261421432,0.612372800572287,0.6374765800596597,0.6554384756567605,0.6842057158240523
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin_noFee.negativeProportionCI_95.lowerLimit,0.23694206196102288,0.22526095030737703,0.2188927155374829,0.20882530837762553,0.19560633591615437,0.2644335158327793,0.24752003529589703,0.22919964306664786,0.21380945174544239,0.1960611093286121,0.29991842881132735,0.27767738136085307,0.25642535677287565,0.241827799086405,0.2183321359995249,0.3354637819608663,0.3094811796455602,0.28875368524650236,0.2727628550465413,0.2493125564077308,0.3776755508707721,0.3507042387674276,0.3294592967382626,0.31061376459350876,0.28476862270561576,0.4151655738578566,0.38762719942771295,0.3625234199403403,0.3445615243432395,0.3157942841759477
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin_noFee.negativeProportionCI_95.upperLimit,0.2775003401959529,0.2651790639741824,0.25845567463525654,0.24778890766081266,0.23373075808332264,0.3042263708628976,0.28655781998367724,0.2673291220988217,0.251095944970389,0.23228214684835108,0.34054905843550637,0.3174956038191512,0.2953681890568678,0.2800878060830606,0.2553919972600164,0.3770392229369414,0.3503036187843717,0.328870064923951,0.3122735545182182,0.28781071002103553,0.42011766082193935,0.39260251787988243,0.37082321875514224,0.35142023680939405,0.32468865167700883,0.4581558461278292,0.43024614771454467,0.404675620203671,0.38630779991314246,0.3567615927207293
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin_noFee.meanCI_95.lowerLimit,0.0010763225108919668,0.0010244928855548377,0.0009187984400570027,0.0008440411247581918,0.0008131577456248295,0.0007731169695803428,0.000735461057238886,0.0007105839105130088,0.000687805696031521,0.0007062975594472161,0.0007313989570813828,0.0007138517620575526,0.0007059727470994025,0.0006697777392584189,0.0007360734757113267,0.0007276249639469092,0.0007511973528869012,0.0007289234187614631,0.0007016918837575398,0.0007626456282810049,0.0006597267612726343,0.0006929144324260195,0.0006674208439361384,0.0006581094286657847,0.0007429754061788873,0.0005640653697277132,0.0006112245770041721,0.0006315716939181195,0.0006159632358889691,0.0007433682019305577
backtestResult.results.groupedByEntryType.bearish.profitInfo.profitMargin_noFee.meanCI_95.upperLimit,0.0013802090386095978,0.00134999271945899,0.0012669694354632676,0.0012095005369114516,0.0011965274484753907,0.0010996642351271122,0.0010830798784571827,0.0010756561353475812,0.0010682844827128064,0.0011030476181776642,0.0011042688376921815,0.0011091523777751052,0.0011209827287619013,0.0011034469699978057,0.001186955780605647,0.0011466181341495021,0.0011934080604922256,0.001192899277932786,0.001185114854236225,0.0012656515549991233,0.001129338999413958,0.0011871367294213938,0.0011849090976635316,0.0011963252765252877,0.0013027779806897444,0.0010788793763378275,0.0011527459426056408,0.001197744447108658,0.0012055323797728788,0.0013549360916569751
backtestResult.results.groupedByEntryType.bearish.exitInfo.priceTargetsReached.sortedValues,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted,deleted
backtestResult.results.groupedByEntryType.bearish.exitInfo.priceTargetsReached.summary.mean,0.7021857923497269,0.7273224043715836,0.7404371584699442,0.7540983606557365,0.7721311475409843,0.6981692231568526,0.7234042553191484,0.7436912419594245,0.7610094012864912,0.781296387926768,0.6655405405405408,0.6944980694980706,0.7176640926640939,0.7350386100386083,0.7601351351351359,0.6285988483685226,0.6621880998080621,0.6842610364683291,0.7029750479846442,0.7279270633397309,0.5859262805169939,0.62087123025371,0.6433700335088576,0.6644327429392062,0.6917185256103392,0.5476304451890859,0.583054092867402,0.6093824796553378,0.6299664911440892,0.6601244614648152
backtestResult.results.groupedByEntryType.bearish.exitInfo.priceTargetsReached.summary.stdDev,0.4574223885748178,0.44545814369139575,0.438514597351486,0.43073821351400543,0.4195722056047249,0.4591658526722539,0.44742551718406515,0.43670234971321215,0.42657253676191176,0.413469385091253,0.47191504741031665,0.4607308859802291,0.4502445787455527,0.44141917923535207,0.4271039111543042,0.483295371437014,0.47307759519228093,0.464921057828702,0.45705729452276994,0.4451340614374119,0.4926792770573598,0.4852863901255239,0.4791189006497414,0.47230144564222815,0.46189407367232055,0.4978453434242382,0.49317182180995484,0.4880056094020159,0.48292893191726327,0.47378012729851543
backtestResult.results.groupedByEntryType.bearish.exitInfo.priceTargetsReached.summary.min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByEntryType.bearish.exitInfo.priceTargetsReached.summary.firstQuartile,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backtestResult.results.groupedByEntryType.bearish.exitInfo.priceTargetsReached.summary.median,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByEntryType.bearish.exitInfo.priceTargetsReached.summary.thirdQuartile,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByEntryType.bearish.exitInfo.priceTargetsReached.summary.max,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByEntryType.bearish.exitInfo.priceTargetsReached.summary.range,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
backtestResult.results.groupedByEntryType.bearish.exitInfo.priceTargetsReached.positiveCount,1285,1331,1355,1380,1413,1411,1462,1503,1538,1579,1379,1439,1487,1523,1575,1310,1380,1426,1465,1517,1224,1297,1344,1388,1445,1144,1218,1273,1316,1379
backtestResult.results.groupedByEntryType.bearish.exitInfo.priceTargetsReached.negativeCount,545,499,475,450,417,610,559,518,483,442,693,633,585,549,497,774,704,658,619,567,865,792,745,701,644,945,871,816,773,710
backtestResult.results.groupedByEntryType.bearish.exitInfo.priceTargetsReached.positiveProportion,0.7021857923497268,0.7273224043715847,0.7404371584699454,0.7540983606557377,0.7721311475409836,0.698169223156853,0.723404255319149,0.743691241959426,0.7610094012864919,0.7812963879267689,0.6655405405405406,0.6944980694980695,0.7176640926640927,0.73503861003861,0.7601351351351351,0.6285988483685221,0.6621880998080614,0.6842610364683301,0.7029750479846449,0.7279270633397313,0.5859262805169938,0.6208712302537099,0.6433700335088559,0.6644327429392054,0.6917185256103399,0.5476304451890857,0.5830540928674006,0.6093824796553374,0.6299664911440881,0.6601244614648157
backtestResult.results.groupedByEntryType.bearish.exitInfo.priceTargetsReached.negativeProportion,0.2978142076502732,0.2726775956284153,0.25956284153005466,0.2459016393442623,0.2278688524590164,0.30183077684314696,0.2765957446808511,0.25630875804057396,0.23899059871350817,0.21870361207323108,0.3344594594594595,0.3055019305019305,0.28233590733590735,0.26496138996138996,0.23986486486486486,0.3714011516314779,0.3378119001919386,0.31573896353166986,0.29702495201535506,0.2720729366602687,0.4140737194830062,0.3791287697462901,0.3566299664911441,0.33556725706079465,0.30828147438966014,0.4523695548109143,0.4169459071325993,0.3906175203446625,0.3700335088559119,0.3398755385351843
backtestResult.results.groupedByEntryType.bearish.exitInfo.priceTargetsReached.positiveProportionCI_95.lowerLimit,0.6806469588983255,0.7062943567995166,0.7197021838745786,0.7336999861920466,0.7522110923391874,0.6776324842661574,0.7033394346845913,0.7240623368419437,0.7418001147557578,0.7626241243221804,0.6447601704984098,0.6741593942679033,0.6977420589638494,0.715469844553001,0.7411450953096954,0.6074444483429364,0.6414265184164503,0.6638149583637143,0.6828386358015825,0.7082699448041863,0.5644556084793114,0.5996642562406036,0.6223959112464099,0.6437224465274765,0.6714190313723625,0.5259921236891902,0.5615641154302484,0.5880751073388977,0.6088525782138208,0.6393570724202435
backtestResult.results.groupedByEntryType.bearish.exitInfo.priceTargetsReached.positiveProportionCI_95.upperLimit,0.7230758666992188,0.7476226056208375,0.7603946956780441,0.773680890192751,0.7911746916223744,0.718134378454934,0.7428144089719084,0.7626085616408569,0.7794580926758296,0.7991468154929877,0.6858497052579313,0.7142865169922819,0.7369687069336881,0.7539395880975317,0.778380471306878,0.64938872148803,0.6824946485874519,0.7041826156645499,0.722540732766296,0.7469451011028033,0.6071524868860606,0.6417349983825245,0.6639370952513071,0.6846760466316776,0.7114800379686005,0.5691355316761066,0.6043066533345705,0.6303778137528424,0.6507136854844666,0.6804409657099875
